Mode,Start_Time,Animal,Unit,Weight
1,2025-08-05 00:00:36.536266,1111111248249,3,20.86
1,2025-08-05 00:00:36.738546,1111111248249,3,29.17
1,2025-08-05 00:00:36.940643,1111111248249,3,26.76
1,2025-08-05 00:00:37.142911,1111111248249,3,28.07
1,2025-08-05 00:00:37.345469,1111111248249,3,31.31
1,2025-08-05 00:00:37.548226,1111111248249,3,32.28
1,2025-08-05 00:00:37.751143,1111111248249,3,20.83
1,2025-08-05 00:00:37.954328,1111111248249,3,15.3
1,2025-08-05 00:00:38.157170,1111111248249,3,7.32
1,2025-08-05 00:00:38.360355,1111111248249,3,0.75
1,2025-08-05 00:05:20.627790,1111110192192,3,23.86
1,2025-08-05 00:05:20.830381,1111110192192,3,26.53
1,2025-08-05 00:05:21.032827,1111110192192,3,26.42
1,2025-08-05 00:05:21.235896,1111110192192,3,26.43
1,2025-08-05 00:05:21.438736,1111110192192,3,24.58
1,2025-08-05 00:05:21.641418,1111110192192,3,19.21
1,2025-08-05 00:05:21.844459,1111110192192,3,12.02
1,2025-08-05 00:05:22.047321,1111110192192,3,11.8
1,2025-08-05 00:05:22.251136,1111110192192,3,7.14
1,2025-08-05 00:05:22.453727,1111110192192,3,0.97
1,2025-08-05 00:07:14.078435,1111111248249,3,27.76
1,2025-08-05 00:07:14.280864,1111111248249,3,27.14
1,2025-08-05 00:07:14.486408,1111111248249,3,26.99
1,2025-08-05 00:07:14.690497,1111111248249,3,28.99
1,2025-08-05 00:07:14.893626,1111111248249,3,28.81
1,2025-08-05 00:07:15.097930,1111111248249,3,19.67
1,2025-08-05 00:07:15.301421,1111111248249,3,12.43
1,2025-08-05 00:07:15.505029,1111111248249,3,9.42
1,2025-08-05 00:07:15.706640,1111111248249,3,2.26
1,2025-08-05 00:07:15.909632,1111111248249,3,-0.82
1,2025-08-05 00:08:00.176707,11111114041,3,21.54
1,2025-08-05 00:08:00.379214,11111114041,3,28.44
1,2025-08-05 00:08:00.581747,11111114041,3,21.79
1,2025-08-05 00:08:00.784893,11111114041,3,30.32
1,2025-08-05 00:08:00.988014,11111114041,3,30.35
1,2025-08-05 00:08:01.189987,11111114041,3,30.46
1,2025-08-05 00:08:01.393177,11111114041,3,29.97
1,2025-08-05 00:08:01.596082,11111114041,3,35.04
1,2025-08-05 00:08:01.798581,11111114041,3,38.98
1,2025-08-05 00:08:02.000780,11111114041,3,29.0
1,2025-08-05 00:09:49.452169,1111110192192,3,24.64
1,2025-08-05 00:09:49.653700,1111110192192,3,26.6
1,2025-08-05 00:09:49.856063,1111110192192,3,27.95
1,2025-08-05 00:09:50.058642,1111110192192,3,25.78
1,2025-08-05 00:09:50.260974,1111110192192,3,27.58
1,2025-08-05 00:09:50.463239,1111110192192,3,26.36
1,2025-08-05 00:09:50.665617,1111110192192,3,21.21
1,2025-08-05 00:09:50.869550,1111110192192,3,14.96
1,2025-08-05 00:09:51.072476,1111110192192,3,14.64
1,2025-08-05 00:09:51.274809,1111110192192,3,7.26
1,2025-08-05 00:10:22.059381,1111111248249,3,23.53
1,2025-08-05 00:10:22.262300,1111111248249,3,28.16
1,2025-08-05 00:10:22.464761,1111111248249,3,25.7
1,2025-08-05 00:10:22.667566,1111111248249,3,28.24
1,2025-08-05 00:10:22.870283,1111111248249,3,28.11
1,2025-08-05 00:10:23.072930,1111111248249,3,16.99
1,2025-08-05 00:10:23.275749,1111111248249,3,14.92
1,2025-08-05 00:10:23.478825,1111111248249,3,8.14
1,2025-08-05 00:10:23.680946,1111111248249,3,-0.93
1,2025-08-05 00:10:23.882647,1111111248249,3,-0.16
1,2025-08-05 00:14:53.824545,1111111248249,3,18.87
1,2025-08-05 00:14:54.026810,1111111248249,3,28.14
1,2025-08-05 00:14:54.229128,1111111248249,3,25.67
1,2025-08-05 00:14:54.431910,1111111248249,3,27.8
1,2025-08-05 00:14:54.634282,1111111248249,3,25.75
1,2025-08-05 00:14:54.836551,1111111248249,3,29.94
1,2025-08-05 00:14:55.038879,1111111248249,3,18.96
1,2025-08-05 00:14:55.241304,1111111248249,3,9.48
1,2025-08-05 00:14:55.443671,1111111248249,3,2.22
1,2025-08-05 00:14:55.646434,1111111248249,3,-1.27
1,2025-08-05 00:17:30.869521,1111110190190,3,21.15
1,2025-08-05 00:17:31.072205,1111110190190,3,26.34
1,2025-08-05 00:17:31.274882,1111110190190,3,26.6
1,2025-08-05 00:17:31.478053,1111110190190,3,26.04
1,2025-08-05 00:17:31.679874,1111110190190,3,25.18
1,2025-08-05 00:17:31.881956,1111110190190,3,10.71
1,2025-08-05 00:17:32.084468,1111110190190,3,2.61
1,2025-08-05 00:17:32.286733,1111110190190,3,0.45
1,2025-08-05 00:17:32.488832,1111110190190,3,-0.2
1,2025-08-05 00:17:32.690998,1111110190190,3,0.29
1,2025-08-05 00:25:06.502498,1111110192192,3,21.25
1,2025-08-05 00:25:06.705523,1111110192192,3,24.3
1,2025-08-05 00:25:06.908514,1111110192192,3,24.55
1,2025-08-05 00:25:07.111951,1111110192192,3,25.51
1,2025-08-05 00:25:07.314839,1111110192192,3,22.09
1,2025-08-05 00:25:07.517884,1111110192192,3,20.7
1,2025-08-05 00:25:07.721260,1111110192192,3,21.72
1,2025-08-05 00:25:07.925650,1111110192192,3,27.44
1,2025-08-05 00:25:08.130091,1111110192192,3,27.42
1,2025-08-05 00:25:08.336662,1111110192192,3,27.19
1,2025-08-05 00:25:12.423183,1111110190190,3,0.15
1,2025-08-05 00:25:12.626470,1111110190190,3,0.13
1,2025-08-05 00:25:12.830106,1111110190190,3,0.14
1,2025-08-05 00:25:13.032996,1111110190190,3,0.14
1,2025-08-05 00:25:13.236206,1111110190190,3,0.14
1,2025-08-05 00:25:13.438797,1111110190190,3,0.14
1,2025-08-05 00:25:13.642335,1111110190190,3,0.15
1,2025-08-05 00:25:13.846010,1111110190190,3,0.13
1,2025-08-05 00:25:14.048900,1111110190190,3,0.13
1,2025-08-05 00:25:14.252858,1111110190190,3,-0.05
1,2025-08-05 00:25:57.064566,1111111248249,3,22.19
1,2025-08-05 00:25:57.267200,1111111248249,3,27.76
1,2025-08-05 00:25:57.472247,1111111248249,3,28.34
1,2025-08-05 00:25:57.675180,1111111248249,3,28.2
1,2025-08-05 00:25:57.878773,1111111248249,3,25.3
1,2025-08-05 00:25:58.081056,1111111248249,3,23.68
1,2025-08-05 00:25:58.283182,1111111248249,3,19.54
1,2025-08-05 00:25:58.485708,1111111248249,3,11.59
1,2025-08-05 00:25:58.688532,1111111248249,3,7.26
1,2025-08-05 00:25:58.891484,1111111248249,3,0.07
1,2025-08-05 00:26:21.870157,11111114041,3,24.91
1,2025-08-05 00:26:22.072845,11111114041,3,20.8
1,2025-08-05 00:26:22.275701,11111114041,3,25.25
1,2025-08-05 00:26:22.478175,11111114041,3,20.51
1,2025-08-05 00:26:22.680710,11111114041,3,27.54
1,2025-08-05 00:26:22.883147,11111114041,3,31.19
1,2025-08-05 00:26:23.086049,11111114041,3,31.16
1,2025-08-05 00:26:23.288270,11111114041,3,31.02
1,2025-08-05 00:26:23.490596,11111114041,3,37.38
1,2025-08-05 00:26:23.693344,11111114041,3,45.56
