Mode,Start_Time,Animal,Unit,Drinks1,Drinks2,Drinks3,Drinks4,Swap_direction
initialize,2025-07-30 10:23:29.991209,0,1,0,0,0,0,initialize
initialize,2025-07-30 10:23:29.991212,0,2,0,0,0,0,initialize
initialize,2025-07-30 11:17:33.961686,0,1,0,0,0,0,initialize
initialize,2025-07-30 11:17:33.961691,0,2,0,0,0,0,initialize
1,2025-07-30 19:13:11.560901,19647181251,2,0,0,560,0,3->4
1,2025-07-30 19:25:22.200420,1964711262,2,0,0,0,556,4->3
1,2025-07-30 19:28:34.178033,19647181251,2,0,0,0,577,4->3
1,2025-07-30 19:35:11.964942,19645674,2,0,0,0,574,4->3
1,2025-07-30 19:42:18.474326,1111110192192,2,0,0,579,0,3->4
1,2025-07-30 19:58:59.921876,1964711262,2,0,0,646,0,3->4
1,2025-07-30 20:06:24.479961,19647181251,2,0,0,685,0,3->4
1,2025-07-30 20:12:34.664594,1111111248249,2,0,0,0,630,4->3
1,2025-07-30 20:17:42.948099,19647181251,2,0,0,0,840,4->3
1,2025-07-30 20:32:35.645636,1111110190190,2,0,0,0,661,4->3
1,2025-07-30 20:36:38.547403,19647181251,2,0,0,609,0,3->4
1,2025-07-30 20:55:25.917101,1964711262,2,0,0,0,5052,4->3
1,2025-07-30 22:21:04.339614,11111114041,2,0,0,1734,0,3->4
1,2025-07-30 22:52:49.159640,1111110192192,2,0,0,0,706,4->3
1,2025-07-30 23:25:58.294023,19647181251,2,0,0,0,563,4->3
1,2025-07-30 23:26:19.013722,1111111248249,2,0,0,808,0,3->4
1,2025-07-30 23:33:39.320711,1111110190190,2,0,0,581,0,3->4
1,2025-07-30 23:35:05.661339,11111116362,2,0,0,566,0,3->4
