Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-17 23:58:08.465990,1111110192192,1,0,163,0,27
1,2025-07-18 00:04:24.682238,1964711262,1,0,0,0,0
1,2025-07-18 00:04:29.043996,1964711262,1,0,5,0,1
1,2025-07-17 23:59:22.076195,1111110192192,2,308,0,46,0
1,2025-07-18 00:11:30.739719,1964711262,2,0,0,0,0
1,2025-07-18 00:12:09.019113,1964711262,2,0,0,0,0
1,2025-07-18 00:12:23.155035,1964711262,2,14,0,3,0
1,2025-07-18 00:12:32.560595,1964711262,2,64,0,9,0
1,2025-07-18 00:12:43.295048,1964711262,2,62,0,11,0
1,2025-07-18 00:13:02.688142,1964711262,2,4,0,1,0
1,2025-07-18 00:04:35.336470,1964711262,1,0,1,0,1
1,2025-07-18 00:13:04.221050,1964711262,2,0,0,0,0
1,2025-07-18 00:13:05.659436,1111110190190,1,39,0,4,0
1,2025-07-18 00:14:01.859148,1964711262,1,0,28,0,4
1,2025-07-18 00:14:09.669080,1964711262,1,0,15,0,3
1,2025-07-18 00:14:14.301487,1964711262,1,0,3,0,1
1,2025-07-18 00:14:15.275695,1964711262,1,0,4,0,1
1,2025-07-18 00:13:07.082081,19647181251,2,1242,0,50,0
1,2025-07-18 00:14:16.937581,1964711262,1,0,6,0,2
1,2025-07-18 00:14:19.445430,1102000232,1,0,0,0,0
1,2025-07-18 00:14:19.461594,1964711262,1,0,0,0,0
1,2025-07-18 00:14:24.174016,19647181251,1,0,8,0,2
1,2025-07-18 00:14:17.516027,1111111248249,2,555,0,94,0
1,2025-07-18 00:16:11.443062,11111116362,1,0,0,0,0
1,2025-07-18 00:16:23.472168,11111116362,2,0,379,0,62
1,2025-07-18 00:16:34.717632,1111111248249,1,0,0,0,0
1,2025-07-18 00:18:38.616519,11111116362,1,0,0,0,0
1,2025-07-18 00:18:43.217177,11111116362,1,0,0,0,0
1,2025-07-18 00:17:52.470391,1111111248249,2,457,0,65,0
1,2025-07-18 00:18:53.873695,11111116362,1,0,0,0,0
1,2025-07-18 00:19:21.413352,11111116362,2,225,0,23,0
1,2025-07-18 00:19:59.623635,19647181251,2,0,653,0,84
1,2025-07-18 00:21:53.298040,1102000232,2,0,0,0,0
1,2025-07-18 00:21:53.314070,11111114041,2,0,199,0,31
1,2025-07-18 00:24:19.817919,1111110190190,2,0,0,0,0
1,2025-07-18 00:24:22.580272,1111110190190,2,1308,0,69,0
1,2025-07-18 00:26:37.054866,11111114041,2,0,90,0,13
1,2025-07-18 00:27:16.752190,11111114041,2,0,0,0,0
1,2025-07-18 00:27:22.070201,11111114041,2,0,0,0,0
1,2025-07-18 00:27:30.712193,11111114041,2,0,0,0,0
1,2025-07-18 00:19:30.565791,11111114041,1,0,0,0,0
1,2025-07-18 00:27:34.418782,11111114041,2,0,0,0,0
1,2025-07-18 00:28:18.475565,11111114041,2,0,0,0,0
1,2025-07-18 00:30:10.970012,11111114041,2,0,0,0,0
1,2025-07-18 00:30:13.557544,11111114041,2,0,0,0,0
1,2025-07-18 00:27:52.580983,11111114041,1,0,0,0,0
1,2025-07-18 00:30:21.178089,11111114041,2,0,0,0,0
1,2025-07-18 00:31:46.385890,11111116362,2,1,0,1,0
1,2025-07-18 00:30:26.319984,1111110192192,1,0,0,0,0
1,2025-07-18 00:32:17.854216,11111114041,2,0,0,0,0
1,2025-07-18 00:33:08.350452,1111110192192,2,0,0,0,0
1,2025-07-18 00:33:10.266921,1111110192192,2,73,0,11,0
1,2025-07-18 00:32:26.240673,11111114041,1,0,16,0,4
1,2025-07-18 00:33:28.576651,11111114041,2,0,391,0,52
1,2025-07-18 00:35:31.689787,1111111248249,2,1822,0,77,0
1,2025-07-18 00:37:29.246065,1111111248249,2,0,0,0,0
1,2025-07-18 00:37:33.111601,19647181251,2,0,539,0,60
1,2025-07-18 00:38:49.680310,1102000232,2,0,0,0,0
1,2025-07-18 00:38:49.694451,19647181251,2,0,149,0,19
1,2025-07-18 00:39:20.094142,11111114041,2,0,0,0,0
1,2025-07-18 00:35:22.585577,1111111248249,1,0,0,0,0
1,2025-07-18 00:47:08.821718,19645674,2,0,483,0,72
1,2025-07-18 00:49:56.042105,1111110192192,2,166,0,26,0
1,2025-07-18 00:51:11.472162,19647181251,2,0,0,0,0
1,2025-07-18 00:51:20.866411,11111116362,2,0,0,0,0
1,2025-07-18 00:48:56.088302,19645674,1,482,0,65,0
1,2025-07-18 00:52:06.472617,1111110190190,1,3,0,1,0
1,2025-07-18 00:51:33.439887,11111116362,2,991,0,92,0
1,2025-07-18 00:53:43.119036,19645674,2,0,846,0,28
1,2025-07-18 00:55:20.547799,19647181251,2,0,5834,0,153
1,2025-07-18 01:00:50.838477,19645674,2,0,0,0,0
1,2025-07-18 01:01:00.374395,19645674,2,0,0,0,0
1,2025-07-18 01:01:12.402243,11111114041,2,0,0,0,0
1,2025-07-18 01:05:16.478542,1111111248249,2,218,0,36,0
1,2025-07-18 00:52:34.223729,1111110190190,1,252,0,22,0
1,2025-07-18 01:07:02.085912,1111110192192,2,10689,0,282,0
1,2025-07-18 01:12:31.036293,1111110192192,2,336,0,15,0
1,2025-07-18 01:15:43.767253,1111111248249,2,0,0,0,0
1,2025-07-18 01:10:02.920254,19645674,1,273,0,35,0
1,2025-07-18 01:17:22.922198,11111114041,2,0,331,0,37
1,2025-07-18 01:18:37.762342,11111114041,1,0,0,0,0
1,2025-07-18 01:28:41.424537,1111110190190,2,0,0,0,0
1,2025-07-18 01:29:11.760879,1111110190190,2,0,0,0,0
1,2025-07-18 01:28:49.747946,1111110190190,1,0,0,0,0
1,2025-07-18 01:29:45.419386,1964711262,1,0,13,0,4
1,2025-07-18 01:29:53.199417,1964711262,1,0,4,0,2
1,2025-07-18 01:29:56.329692,1102000232,1,0,0,0,0
1,2025-07-18 01:29:56.346832,1964711262,1,0,4,0,1
1,2025-07-18 01:29:38.903054,1111110190190,2,44,0,10,0
1,2025-07-18 01:30:00.099329,1964711262,1,0,9,0,1
1,2025-07-18 01:30:02.351959,1102000232,2,0,0,0,0
1,2025-07-18 01:30:02.368476,1964711262,1,0,1,0,1
1,2025-07-18 01:30:08.246734,1964711262,1,0,1,0,0
1,2025-07-18 01:30:02.384484,11111116362,2,37,0,9,0
1,2025-07-18 01:30:08.438755,1964711262,1,0,140,0,11
1,2025-07-18 01:30:26.377643,1111110190190,2,58,0,9,0
1,2025-07-18 01:30:41.170441,1111110190190,2,0,0,0,0
1,2025-07-18 01:30:42.288885,1111110190190,2,0,0,0,0
1,2025-07-18 01:30:50.947628,1964711262,2,6,0,1,0
1,2025-07-18 01:30:53.135982,1964711262,2,36,0,6,0
1,2025-07-18 01:31:01.937664,1964711262,2,10,0,2,0
1,2025-07-18 01:31:05.308053,1964711262,2,49,0,5,0
1,2025-07-18 01:31:10.931287,1964711262,2,195,0,3,0
1,2025-07-18 01:31:14.301802,1964711262,2,271,0,3,0
1,2025-07-18 01:31:17.385378,1964711262,2,476,0,8,0
1,2025-07-18 01:31:25.899066,1964711262,2,0,0,0,0
1,2025-07-18 01:31:27.480551,11111116362,2,78,0,16,0
1,2025-07-18 01:31:54.655721,11111114041,2,0,259,0,45
1,2025-07-18 01:33:04.733955,11111114041,2,0,0,0,0
1,2025-07-18 01:33:10.708307,1111110192192,2,0,0,0,0
1,2025-07-18 01:35:29.862211,1111111248249,2,407,0,65,0
1,2025-07-18 01:37:00.503764,19647181251,2,0,171,0,15
1,2025-07-18 01:47:45.506836,19647181251,2,0,0,0,0
1,2025-07-18 01:47:51.704182,19647181251,2,0,0,0,0
1,2025-07-18 01:47:53.014915,1102000232,2,0,0,0,0
1,2025-07-18 01:47:53.031415,19647181251,2,0,7,0,2
