Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-22 23:59:55.162024,1111111248249,2,0,0,0,0
1,2025-07-22 23:59:43.868468,19645674,1,0,123,0,15
1,2025-07-23 00:00:05.322502,1111110190190,1,30,0,5,0
1,2025-07-23 00:00:17.033308,19645674,1,0,29,0,5
1,2025-07-23 00:00:39.555639,19645674,1,0,0,0,0
1,2025-07-23 00:00:01.969784,19647181251,2,7,0,1,0
1,2025-07-23 00:00:47.159594,19645674,1,0,154,0,16
1,2025-07-23 00:01:20.257857,1111110190190,1,0,0,0,0
1,2025-07-23 00:01:23.791025,19645674,1,0,22,0,2
1,2025-07-23 00:01:29.635808,11111116362,1,0,0,0,0
1,2025-07-23 00:01:31.791221,1111110190190,1,2,0,1,0
1,2025-07-23 00:01:35.098846,11111116362,1,24,0,4,0
1,2025-07-23 00:01:18.580730,11111116362,2,0,0,0,0
1,2025-07-23 00:01:45.656968,1102000232,2,0,0,0,0
1,2025-07-23 00:01:45.561413,19645674,1,0,1170,0,112
1,2025-07-23 00:04:21.316482,1964711262,1,20,0,3,0
1,2025-07-23 00:04:25.084246,1964711262,1,13,0,1,0
1,2025-07-23 00:04:27.862790,1102000232,1,0,0,0,0
1,2025-07-23 00:04:27.878147,1964711262,1,44,0,8,0
1,2025-07-23 00:04:38.725786,1964711262,1,0,0,0,0
1,2025-07-23 00:04:51.696677,11111114041,1,0,10,0,2
1,2025-07-23 00:04:57.591481,19647181251,1,0,2306,0,65
1,2025-07-23 00:06:18.916498,19647181251,1,0,0,0,0
1,2025-07-23 00:06:25.625547,1111110190190,1,457,0,29,0
1,2025-07-23 00:07:31.826139,1964711262,1,7,0,2,0
1,2025-07-23 00:01:45.801389,11111116362,2,0,715,0,27
1,2025-07-23 00:07:35.705396,11111116362,2,0,0,0,0
1,2025-07-23 00:07:34.795998,1964711262,1,0,0,0,0
1,2025-07-23 00:07:47.942301,1111110190190,1,14,0,2,0
1,2025-07-23 00:07:55.274664,1964711262,1,21,0,5,0
1,2025-07-23 00:08:04.462067,1964711262,1,0,0,0,0
1,2025-07-23 00:07:44.285253,11111116362,2,0,86,0,12
1,2025-07-23 00:08:16.504800,1964711262,1,0,0,0,0
1,2025-07-23 00:08:26.217551,1964711262,2,0,12,0,2
1,2025-07-23 00:08:48.456752,1964711262,2,0,5,0,2
1,2025-07-23 00:08:33.038626,11111114041,1,0,538,0,28
1,2025-07-23 00:09:07.766818,1111111248249,1,335,1,16,0
1,2025-07-23 00:09:32.656083,1111111248249,1,5,0,2,0
1,2025-07-23 00:09:39.539800,11111114041,1,0,0,0,0
1,2025-07-23 00:09:43.677793,11111116362,1,2,0,1,0
1,2025-07-23 00:10:07.415887,1111110190190,1,9,0,2,0
1,2025-07-23 00:10:14.859606,11111116362,1,0,0,0,0
1,2025-07-23 00:09:06.745634,1964711262,2,0,4740,0,71
1,2025-07-23 00:10:18.966423,1111111248249,1,25,0,5,0
1,2025-07-23 00:10:31.952276,1102000232,1,0,0,0,0
1,2025-07-23 00:10:26.618551,1964711262,2,0,1476,0,22
1,2025-07-23 00:10:31.968270,11111116362,1,76,0,14,0
1,2025-07-23 00:11:11.217134,11111116362,1,0,0,0,0
1,2025-07-23 00:11:12.654625,11111116362,1,0,0,0,0
1,2025-07-23 00:11:14.445048,11111116362,1,0,0,0,0
1,2025-07-23 00:11:15.995153,11111116362,1,7,0,3,0
1,2025-07-23 00:10:56.760316,1964711262,2,0,26,0,3
1,2025-07-23 00:11:48.916361,19647181251,2,1,0,1,0
1,2025-07-23 00:11:40.564057,1964711262,1,8,0,2,0
1,2025-07-23 00:12:24.159298,1111110190190,1,0,0,0,0
1,2025-07-23 00:11:54.078862,19647181251,2,225,0,13,0
1,2025-07-23 00:12:31.776092,1111110190190,1,0,0,0,0
1,2025-07-23 00:13:41.218891,19647181251,1,0,0,0,0
1,2025-07-23 00:13:04.475644,1111110190190,2,0,1149,0,38
1,2025-07-23 00:13:44.060290,19647181251,1,0,12,0,2
1,2025-07-23 00:14:06.219875,1111110190190,2,0,0,0,0
1,2025-07-23 00:14:12.271044,19647181251,1,0,448,0,34
1,2025-07-23 00:14:58.488109,19647181251,1,0,180,0,2
1,2025-07-23 00:15:16.043867,19647181251,1,0,44,0,1
1,2025-07-23 00:15:18.405587,19647181251,1,0,1,0,1
1,2025-07-23 00:15:25.180068,19647181251,1,0,0,0,0
1,2025-07-23 00:16:35.961298,1964711262,1,0,0,0,0
1,2025-07-23 00:16:54.284852,1964711262,1,2,0,1,0
1,2025-07-23 00:14:13.376403,1111110190190,2,0,0,0,0
1,2025-07-23 00:17:33.166428,19645674,1,0,0,0,0
1,2025-07-23 00:19:41.937711,1964711262,1,21,0,2,0
1,2025-07-23 00:17:41.839980,19645674,2,0,32029,0,321
1,2025-07-23 00:19:44.971347,1964711262,1,1,0,1,0
1,2025-07-23 00:23:38.262913,1102000232,1,0,0,0,0
1,2025-07-23 00:23:12.974372,1964711262,2,0,1738,0,27
1,2025-07-23 00:23:41.824427,1964711262,2,0,475,0,9
1,2025-07-23 00:23:52.367584,1964711262,2,0,342,0,3
1,2025-07-23 00:23:38.293924,1111111248249,1,34,0,7,0
1,2025-07-23 00:24:10.724582,1111110192192,1,124,0,15,0
1,2025-07-23 00:24:37.687332,1111110192192,1,242,0,14,0
1,2025-07-23 00:25:04.636093,11111114041,1,0,108,0,14
1,2025-07-23 00:25:25.483079,1111110190190,1,0,0,0,0
1,2025-07-23 00:25:29.862439,1111110190190,1,0,0,0,0
1,2025-07-23 00:23:55.833931,1964711262,2,0,6587,0,91
1,2025-07-23 00:25:36.222992,1111110192192,1,62,0,12,0
