Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
initialize,2025-08-07 10:48:22.179866,0,1,0,0,0,0
initialize,2025-08-07 10:48:22.179873,0,2,0,0,0,0
initialize,2025-08-07 10:52:41.523041,0,1,0,0,0,0
initialize,2025-08-07 10:52:41.523047,0,2,0,0,0,0
1,2025-08-07 10:52:41.523047,0,2,0,0,0,0
1,2025-08-07 14:58:16.879060,19645674,2,0,0,0,0
1,2025-08-07 14:58:53.044432,11111114041,2,0,0,0,0
1,2025-08-07 10:52:41.523041,0,1,0,0,0,0
1,2025-08-07 14:59:48.140090,19645674,1,0,0,0,0
1,2025-08-07 14:59:25.217763,19645674,2,0,0,0,0
1,2025-08-07 14:59:56.062528,19645674,1,0,0,0,0
1,2025-08-07 15:00:15.309958,19645674,2,0,0,0,0
1,2025-08-07 15:02:24.045405,11111114041,2,0,0,0,0
1,2025-08-07 15:03:32.894618,11111114041,2,0,0,0,0
1,2025-08-07 15:03:38.805157,11111114041,2,0,0,0,0
1,2025-08-07 15:03:41.439782,11111114041,2,0,0,0,0
1,2025-08-07 15:03:43.836746,11111114041,2,0,0,0,0
1,2025-08-07 15:04:10.929860,1111110190190,2,0,0,0,0
1,2025-08-07 15:02:07.272305,11111114041,1,0,0,0,0
1,2025-08-07 15:04:24.793335,1111110190190,1,0,0,0,0
1,2025-08-07 15:04:18.469037,1111110190190,2,0,0,0,0
1,2025-08-07 15:05:50.176475,1111110190190,2,0,0,0,0
1,2025-08-07 15:04:31.070785,1111110190190,1,0,0,0,0
1,2025-08-07 15:08:20.651232,1111110190190,1,0,0,0,0
1,2025-08-07 15:07:14.168144,1111111248249,2,0,0,0,0
1,2025-08-07 15:09:42.708794,1111111248249,1,0,0,0,0
1,2025-08-07 15:10:52.036545,1111111248249,2,0,0,0,0
1,2025-08-07 15:11:02.610581,1111110190190,2,0,0,0,0
1,2025-08-07 15:11:54.813404,19645674,2,0,0,0,0
1,2025-08-07 15:11:59.158860,19645674,2,0,0,0,0
1,2025-08-07 15:10:52.419646,1111110190190,1,0,0,0,0
1,2025-08-07 15:12:47.959536,1964711262,2,0,0,0,0
1,2025-08-07 15:13:14.460070,19645674,2,0,0,0,0
1,2025-08-07 15:14:31.263377,1102000232,2,0,0,0,0
1,2025-08-07 15:13:05.051672,19645674,1,0,0,0,0
1,2025-08-07 15:14:31.279929,1111111248249,2,0,0,0,0
1,2025-08-07 15:14:51.455088,1964711262,1,0,0,0,0
1,2025-08-07 15:15:26.948706,11111116362,2,0,0,0,0
1,2025-08-07 15:15:34.489735,11111116362,1,0,0,0,0
1,2025-08-07 15:16:58.002016,19647181251,1,0,0,0,0
1,2025-08-07 15:16:46.692429,11111116362,2,0,0,0,0
1,2025-08-07 15:17:09.471760,19647181251,2,0,0,0,0
1,2025-08-07 15:17:17.716537,1111111248249,2,0,0,0,0
1,2025-08-07 15:18:21.961011,1111110192192,2,0,0,0,0
1,2025-08-07 15:21:23.266694,19647181251,2,0,0,0,0
1,2025-08-07 15:21:34.528173,19647181251,2,0,0,0,0
1,2025-08-07 15:23:15.563854,11111116362,2,0,0,0,0
1,2025-08-07 15:24:08.837936,1111111248249,2,0,0,0,0
1,2025-08-07 15:24:13.007756,11111116362,2,0,0,0,0
1,2025-08-07 15:24:25.627782,1111111248249,2,0,0,0,0
1,2025-08-07 15:17:02.635691,1111110190190,1,0,0,0,0
1,2025-08-07 15:24:35.180308,1111111248249,2,0,0,0,0
1,2025-08-07 15:24:58.116996,19647181251,1,0,0,0,0
1,2025-08-07 15:26:42.268042,1111111248249,1,0,0,0,0
1,2025-08-07 15:26:54.312759,1111111248249,1,0,0,0,0
1,2025-08-07 15:25:03.662174,19647181251,2,0,0,0,0
1,2025-08-07 15:29:15.507669,1111110192192,2,0,0,0,0
1,2025-08-07 15:33:08.170128,1964711262,2,0,0,0,0
1,2025-08-07 15:33:15.757463,1964711262,2,0,0,0,0
1,2025-08-07 15:38:47.283324,19645674,2,0,0,0,0
1,2025-08-07 15:42:01.371176,11111114041,2,0,0,0,0
1,2025-08-07 15:48:46.103708,1111111248249,2,0,0,0,0
1,2025-08-07 15:49:31.757296,1102000232,2,0,0,0,0
1,2025-08-07 15:29:06.625460,1111110192192,1,0,0,0,0
1,2025-08-07 15:49:31.774948,11111114041,2,0,0,0,0
1,2025-08-07 15:50:58.163210,1111111248249,2,0,0,0,0
1,2025-08-07 15:51:29.966615,1964711262,2,0,0,0,0
1,2025-08-07 15:50:53.625623,1111111248249,1,0,0,0,0
1,2025-08-07 15:57:03.952503,1111110190190,1,0,0,0,0
1,2025-08-07 15:54:41.175215,11111116362,2,0,0,0,0
1,2025-08-07 16:01:10.928203,1111110190190,1,0,0,0,0
1,2025-08-07 16:05:01.800174,1102000232,1,0,0,0,0
1,2025-08-07 16:04:34.101718,1111110190190,2,0,0,0,0
1,2025-08-07 16:07:24.752656,1964711262,2,0,0,0,0
1,2025-08-07 16:07:36.782012,1964711262,2,0,0,0,0
1,2025-08-07 16:07:51.972248,1964711262,2,0,0,0,0
1,2025-08-07 16:08:26.923326,19647181251,2,0,0,0,0
1,2025-08-07 16:08:33.807795,19647181251,2,0,0,0,0
1,2025-08-07 16:05:01.818198,1111111248249,1,0,0,0,0
1,2025-08-07 16:13:32.715012,1964711262,1,0,0,0,0
1,2025-08-07 16:13:18.945328,1111111248249,2,0,0,0,0
1,2025-08-07 16:16:12.823482,19647181251,2,0,0,0,0
1,2025-08-07 16:16:18.270755,19647181251,2,0,0,0,0
1,2025-08-07 16:15:12.985387,1111111248249,1,0,0,0,0
1,2025-08-07 16:18:10.775108,1111110190190,1,0,0,0,0
1,2025-08-07 16:17:23.045729,1111111248249,2,0,0,0,0
1,2025-08-07 16:24:08.036329,11111116362,2,0,0,0,0
1,2025-08-07 16:23:38.996089,11111116362,1,0,0,0,0
1,2025-08-07 16:24:17.891639,11111116362,2,0,0,0,0
1,2025-08-07 16:24:23.993189,11111116362,2,0,0,0,0
1,2025-08-07 16:24:20.544148,1111110192192,1,0,0,0,0
1,2025-08-07 16:24:29.922299,1111110192192,2,0,0,0,0
1,2025-08-07 16:25:34.440995,11111116362,2,0,0,0,0
1,2025-08-07 16:25:36.626463,11111116362,2,0,0,0,0
1,2025-08-07 16:25:58.384026,1102000232,2,0,0,0,0
1,2025-08-07 16:25:58.400315,11111114041,2,0,0,0,0
1,2025-08-07 16:27:23.303133,1111110192192,2,0,0,0,0
1,2025-08-07 16:28:14.644322,11111114041,2,0,0,0,0
1,2025-08-07 16:24:40.398397,1111111248249,1,0,0,0,0
1,2025-08-07 16:29:55.392837,19647181251,2,0,0,0,0
1,2025-08-07 16:30:19.496152,1111110192192,2,0,0,0,0
1,2025-08-07 16:32:46.839986,11111114041,2,0,0,0,0
1,2025-08-07 16:33:12.383671,19647181251,2,0,0,0,0
1,2025-08-07 16:33:18.404002,19647181251,2,0,0,0,0
1,2025-08-07 16:30:11.381024,1111110192192,1,0,0,0,0
1,2025-08-07 16:34:32.540483,11111114041,1,0,0,0,0
1,2025-08-07 16:33:36.695900,1111111248249,2,0,0,0,0
1,2025-08-07 16:34:48.610281,1111111248249,1,0,0,0,0
1,2025-08-07 16:36:01.930855,19647181251,2,0,0,0,0
1,2025-08-07 16:39:33.638466,19647181251,2,0,0,0,0
