Mode,Start_Time,Animal,Unit,Weight
1,2025-08-09 00:00:16.513046,19645674,3,29.21
1,2025-08-09 00:00:16.715017,19645674,3,25.49
1,2025-08-09 00:00:16.918627,19645674,3,14.88
1,2025-08-09 00:00:17.121793,19645674,3,7.82
1,2025-08-09 00:00:17.325261,19645674,3,6.6
1,2025-08-09 00:00:17.529780,19645674,3,0.32
1,2025-08-09 00:00:17.734336,19645674,3,-0.84
1,2025-08-09 00:00:17.937408,19645674,3,-0.24
1,2025-08-09 00:00:18.140120,19645674,3,-0.18
1,2025-08-09 00:00:18.342589,19645674,3,-0.15
1,2025-08-09 00:00:57.127564,19647181251,3,25.26
1,2025-08-09 00:00:57.329881,19647181251,3,26.79
1,2025-08-09 00:00:57.533108,19647181251,3,27.95
1,2025-08-09 00:00:57.735634,19647181251,3,27.28
1,2025-08-09 00:00:57.938548,19647181251,3,26.33
1,2025-08-09 00:00:58.141247,19647181251,3,26.9
1,2025-08-09 00:00:58.344263,19647181251,3,27.75
1,2025-08-09 00:00:58.547119,19647181251,3,27.84
1,2025-08-09 00:00:58.750079,19647181251,3,27.65
1,2025-08-09 00:00:58.952946,19647181251,3,28.07
1,2025-08-09 00:02:38.416118,1111110190190,3,22.69
1,2025-08-09 00:02:38.619096,1111110190190,3,26.88
1,2025-08-09 00:02:38.822453,1111110190190,3,27.06
1,2025-08-09 00:02:39.026786,1111110190190,3,26.71
1,2025-08-09 00:02:39.229155,1111110190190,3,26.7
1,2025-08-09 00:02:39.431609,1111110190190,3,26.76
1,2025-08-09 00:02:39.634341,1111110190190,3,26.98
1,2025-08-09 00:02:39.837388,1111110190190,3,27.3
1,2025-08-09 00:02:40.039324,1111110190190,3,27.81
1,2025-08-09 00:02:40.244357,1111110190190,3,28.51
1,2025-08-09 00:02:40.668566,1111110190190,3,27.25
1,2025-08-09 00:02:40.870929,1111110190190,3,28.37
1,2025-08-09 00:02:41.073381,1111110190190,3,17.04
1,2025-08-09 00:02:41.275746,1111110190190,3,18.49
1,2025-08-09 00:02:41.478038,1111110190190,3,9.19
1,2025-08-09 00:02:41.680575,1111110190190,3,6.65
1,2025-08-09 00:02:41.883904,1111110190190,3,2.7
1,2025-08-09 00:02:42.086561,1111110190190,3,0.11
1,2025-08-09 00:02:42.289005,1111110190190,3,-0.06
1,2025-08-09 00:02:42.491408,1111110190190,3,-0.5
1,2025-08-09 00:04:24.411767,1111111248249,3,15.24
1,2025-08-09 00:04:24.614408,1111111248249,3,26.73
1,2025-08-09 00:04:24.816945,1111111248249,3,25.15
1,2025-08-09 00:04:25.019795,1111111248249,3,26.23
1,2025-08-09 00:04:25.222376,1111111248249,3,26.34
1,2025-08-09 00:04:25.425433,1111111248249,3,26.74
1,2025-08-09 00:04:25.629364,1111111248249,3,27.97
1,2025-08-09 00:04:25.833340,1111111248249,3,28.08
1,2025-08-09 00:04:26.036139,1111111248249,3,27.95
1,2025-08-09 00:04:26.238662,1111111248249,3,28.92
1,2025-08-09 00:06:01.140671,1111110192192,3,24.15
1,2025-08-09 00:06:01.343020,1111110192192,3,26.37
1,2025-08-09 00:06:01.545603,1111110192192,3,29.15
1,2025-08-09 00:06:01.748530,1111110192192,3,28.26
1,2025-08-09 00:06:01.951301,1111110192192,3,28.43
1,2025-08-09 00:06:02.153869,1111110192192,3,28.4
1,2025-08-09 00:06:02.356343,1111110192192,3,27.84
1,2025-08-09 00:06:02.559125,1111110192192,3,28.61
1,2025-08-09 00:06:02.762105,1111110192192,3,27.35
1,2025-08-09 00:06:02.965400,1111110192192,3,27.61
1,2025-08-09 00:06:03.654433,1111110192192,3,27.96
1,2025-08-09 00:06:03.856874,1111110192192,3,25.28
1,2025-08-09 00:06:04.059316,1111110192192,3,16.16
1,2025-08-09 00:06:04.262059,1111110192192,3,13.39
1,2025-08-09 00:06:04.464840,1111110192192,3,14.94
1,2025-08-09 00:06:04.667561,1111110192192,3,8.9
1,2025-08-09 00:06:04.870479,1111110192192,3,0.19
1,2025-08-09 00:06:05.072746,1111110192192,3,-0.05
1,2025-08-09 00:06:05.275306,1111110192192,3,-0.19
1,2025-08-09 00:06:05.478296,1111110192192,3,-0.19
1,2025-08-09 00:07:56.059815,1111110190190,3,14.69
1,2025-08-09 00:07:56.262682,1111110190190,3,3.9
1,2025-08-09 00:07:56.465674,1111110190190,3,17.83
1,2025-08-09 00:07:56.668631,1111110190190,3,22.14
1,2025-08-09 00:07:56.871622,1111110190190,3,24.78
1,2025-08-09 00:07:57.075661,1111110190190,3,27.48
1,2025-08-09 00:07:57.279120,1111110190190,3,21.32
1,2025-08-09 00:07:57.482624,1111110190190,3,21.31
1,2025-08-09 00:07:57.686078,1111110190190,3,22.8
1,2025-08-09 00:07:57.888992,1111110190190,3,24.88
1,2025-08-09 00:08:39.868151,19647181251,3,22.77
1,2025-08-09 00:08:40.070527,19647181251,3,17.52
1,2025-08-09 00:08:40.273216,19647181251,3,22.81
1,2025-08-09 00:08:40.478415,19647181251,3,21.55
1,2025-08-09 00:08:40.681144,19647181251,3,23.71
1,2025-08-09 00:08:40.883776,19647181251,3,28.22
1,2025-08-09 00:08:41.085571,19647181251,3,27.91
1,2025-08-09 00:08:41.288506,19647181251,3,27.97
1,2025-08-09 00:08:41.493663,19647181251,3,27.83
1,2025-08-09 00:08:41.696333,19647181251,3,28.3
1,2025-08-09 00:09:11.206741,1964711262,3,22.13
1,2025-08-09 00:09:11.408483,1964711262,3,19.19
1,2025-08-09 00:09:11.613208,1964711262,3,22.73
1,2025-08-09 00:09:11.815486,1964711262,3,27.85
1,2025-08-09 00:09:12.017760,1964711262,3,29.93
1,2025-08-09 00:09:12.219669,1964711262,3,30.44
1,2025-08-09 00:09:12.421696,1964711262,3,31.19
1,2025-08-09 00:09:12.624647,1964711262,3,27.56
1,2025-08-09 00:09:12.828115,1964711262,3,29.04
1,2025-08-09 00:09:13.031240,1964711262,3,29.28
1,2025-08-09 00:09:31.728253,1111111248249,3,23.63
1,2025-08-09 00:09:31.931674,1111111248249,3,28.16
1,2025-08-09 00:09:32.133771,1111111248249,3,29.24
1,2025-08-09 00:09:32.338753,1111111248249,3,26.48
1,2025-08-09 00:09:32.541729,1111111248249,3,28.07
1,2025-08-09 00:09:32.744353,1111111248249,3,27.64
1,2025-08-09 00:09:32.946983,1111111248249,3,28.04
1,2025-08-09 00:09:33.149267,1111111248249,3,28.5
1,2025-08-09 00:09:33.351676,1111111248249,3,27.61
1,2025-08-09 00:09:33.554525,1111111248249,3,28.19
1,2025-08-09 00:09:33.817692,1111111248249,3,24.69
1,2025-08-09 00:09:34.019987,1111111248249,3,22.73
1,2025-08-09 00:09:34.222264,1111111248249,3,25.88
1,2025-08-09 00:09:34.424352,1111111248249,3,28.25
1,2025-08-09 00:09:34.627024,1111111248249,3,28.67
1,2025-08-09 00:09:34.832203,1111111248249,3,27.91
1,2025-08-09 00:09:35.034844,1111111248249,3,27.81
1,2025-08-09 00:09:35.237520,1111111248249,3,27.63
1,2025-08-09 00:09:35.439335,1111111248249,3,27.85
1,2025-08-09 00:09:35.642201,1111111248249,3,24.5
1,2025-08-09 00:09:36.268843,1111111248249,3,29.13
1,2025-08-09 00:09:36.471630,1111111248249,3,23.76
1,2025-08-09 00:09:36.674306,1111111248249,3,14.24
1,2025-08-09 00:09:36.877177,1111111248249,3,13.42
1,2025-08-09 00:09:37.079912,1111111248249,3,6.83
1,2025-08-09 00:09:37.282965,1111111248249,3,3.09
1,2025-08-09 00:09:37.484773,1111111248249,3,-1.26
1,2025-08-09 00:09:37.686592,1111111248249,3,-0.29
1,2025-08-09 00:09:37.889485,1111111248249,3,-0.15
1,2025-08-09 00:09:38.092239,1111111248249,3,-0.16
1,2025-08-09 00:12:50.550545,1111110192192,3,19.36
1,2025-08-09 00:12:50.752961,1111110192192,3,19.16
1,2025-08-09 00:12:50.955561,1111110192192,3,25.95
1,2025-08-09 00:12:51.158125,1111110192192,3,26.9
1,2025-08-09 00:12:51.361064,1111110192192,3,26.65
1,2025-08-09 00:12:51.567171,1111110192192,3,27.03
1,2025-08-09 00:12:51.771061,1111110192192,3,28.23
1,2025-08-09 00:12:51.974986,1111110192192,3,28.03
1,2025-08-09 00:12:52.177480,1111110192192,3,25.4
1,2025-08-09 00:12:52.380191,1111110192192,3,26.35
1,2025-08-09 00:12:53.194651,1111110192192,3,30.38
1,2025-08-09 00:12:53.397130,1111110192192,3,31.84
1,2025-08-09 00:12:53.600719,1111110192192,3,28.07
1,2025-08-09 00:12:53.804519,1111110192192,3,26.53
1,2025-08-09 00:12:54.008135,1111110192192,3,28.25
1,2025-08-09 00:12:54.212087,1111110192192,3,31.67
1,2025-08-09 00:12:54.415704,1111110192192,3,22.31
1,2025-08-09 00:12:54.619361,1111110192192,3,17.84
1,2025-08-09 00:12:54.821831,1111110192192,3,14.95
1,2025-08-09 00:12:55.024623,1111110192192,3,15.75
1,2025-08-09 00:15:11.343239,11111114041,3,24.48
1,2025-08-09 00:15:11.545102,11111114041,3,25.52
1,2025-08-09 00:15:11.747730,11111114041,3,28.76
1,2025-08-09 00:15:11.950079,11111114041,3,30.65
1,2025-08-09 00:15:12.152642,11111114041,3,31.26
1,2025-08-09 00:15:12.355489,11111114041,3,31.33
1,2025-08-09 00:15:12.558143,11111114041,3,31.55
1,2025-08-09 00:15:12.761514,11111114041,3,31.43
1,2025-08-09 00:15:12.965998,11111114041,3,31.88
1,2025-08-09 00:15:13.169126,11111114041,3,31.88
1,2025-08-09 00:15:13.792837,11111114041,3,31.43
1,2025-08-09 00:15:13.994842,11111114041,3,31.55
1,2025-08-09 00:15:14.198167,11111114041,3,31.19
1,2025-08-09 00:15:14.400076,11111114041,3,33.44
1,2025-08-09 00:15:14.601803,11111114041,3,42.97
1,2025-08-09 00:15:14.804446,11111114041,3,26.62
1,2025-08-09 00:15:15.007170,11111114041,3,20.59
