Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-29 23:52:11.582131,1111111248249,2,0,0,0,0
1,2025-07-30 00:00:41.890567,1964711262,2,0,0,0,0
1,2025-07-29 23:58:48.091483,19647181251,1,4,0,1,0
1,2025-07-30 00:00:43.694535,1964711262,2,0,18,0,3
1,2025-07-30 00:01:19.652789,1111111248249,2,0,0,0,0
1,2025-07-30 00:02:36.999583,11111116362,2,0,0,0,0
1,2025-07-30 00:03:24.298360,11111114041,2,0,0,0,0
1,2025-07-30 00:00:51.682132,1964711262,1,0,4,0,2
1,2025-07-30 00:03:40.176018,11111114041,2,10,0,5,0
1,2025-07-30 00:06:44.325493,11111114041,2,0,0,0,0
1,2025-07-30 00:14:17.271396,19645674,2,0,0,0,0
1,2025-07-30 00:15:05.608567,1964711262,2,0,0,0,0
1,2025-07-30 00:15:34.185181,19647181251,2,0,0,0,0
1,2025-07-30 00:15:56.023678,1111111248249,2,0,0,0,0
1,2025-07-30 00:16:36.853427,11111116362,2,0,0,0,0
1,2025-07-30 00:03:53.450346,11111114041,1,0,18,0,5
1,2025-07-30 00:21:39.575914,1964711262,1,0,0,0,0
1,2025-07-30 00:19:22.327514,11111114041,2,35,0,5,0
1,2025-07-30 00:22:01.204742,1102000232,2,1,0,0,0
1,2025-07-30 00:21:48.092650,1964711262,1,0,0,0,0
1,2025-07-30 00:22:32.753923,1964711262,1,0,0,0,0
1,2025-07-30 00:22:35.773073,1964711262,1,0,0,0,0
1,2025-07-30 00:23:12.385023,1964711262,1,0,0,0,0
1,2025-07-30 00:23:57.815562,1964711262,1,0,0,0,0
1,2025-07-30 00:24:13.615473,19645674,1,0,0,0,0
1,2025-07-30 00:24:18.646675,1964711262,1,0,0,0,0
1,2025-07-30 00:24:22.626106,1964711262,1,0,0,0,0
1,2025-07-30 00:24:24.526012,1964711262,1,0,0,0,0
1,2025-07-30 00:24:46.648301,1102000232,1,0,0,0,0
1,2025-07-30 00:24:46.665048,1964711262,1,0,0,0,0
1,2025-07-30 00:24:50.371022,1964711262,1,0,0,0,0
1,2025-07-30 00:24:52.095722,1964711262,1,0,0,0,0
1,2025-07-30 00:22:01.796123,1111110190190,2,0,614,0,78
1,2025-07-30 00:25:11.967490,1964711262,1,0,0,0,0
1,2025-07-30 00:25:15.098051,19645674,2,0,0,0,0
1,2025-07-30 00:26:10.704269,1964711262,2,0,0,0,0
1,2025-07-30 00:25:59.809900,1111111248249,1,0,12,0,2
1,2025-07-30 00:26:17.956022,1964711262,1,0,0,0,0
1,2025-07-30 00:26:34.394191,1111111248249,1,0,0,0,0
1,2025-07-30 00:26:55.654977,1964711262,1,0,0,0,0
1,2025-07-30 00:27:00.175280,19647181251,1,0,0,0,0
1,2025-07-30 00:26:13.230997,1964711262,2,0,17,0,4
1,2025-07-30 00:27:36.963604,1111111248249,2,0,9,0,3
1,2025-07-30 00:28:26.515176,19647181251,2,0,0,0,0
1,2025-07-30 00:27:31.788096,19647181251,1,16,0,5,0
1,2025-07-30 00:29:08.958954,19647181251,2,0,0,0,0
1,2025-07-30 00:29:30.459742,19647181251,2,0,0,0,0
1,2025-07-30 00:29:27.296764,19645674,1,16,0,2,0
1,2025-07-30 00:31:05.219254,11111114041,2,3,0,2,0
1,2025-07-30 00:31:30.584993,11111114041,2,0,0,0,0
1,2025-07-30 00:31:34.386713,11111114041,2,0,0,0,0
1,2025-07-30 00:32:51.191337,19645674,2,0,0,0,0
1,2025-07-30 00:33:46.683911,11111114041,2,0,0,0,0
1,2025-07-30 00:34:50.278265,11111114041,2,0,0,0,0
1,2025-07-30 00:31:12.437859,11111114041,1,0,259,0,15
1,2025-07-30 00:34:51.586762,11111114041,2,37,0,5,0
1,2025-07-30 00:37:20.258968,1964711262,2,0,0,0,0
1,2025-07-30 00:37:34.666724,1964711262,2,0,0,0,0
1,2025-07-30 00:37:41.647114,1964711262,2,0,0,0,0
