Mode,Start_Time,Animal,Unit,Weight
1,2025-08-16 00:02:55.555269,19645674,3,27.32
1,2025-08-16 00:02:55.758524,19645674,3,25.32
1,2025-08-16 00:02:55.961891,19645674,3,27.73
1,2025-08-16 00:02:56.165157,19645674,3,22.38
1,2025-08-16 00:02:56.367830,19645674,3,19.89
1,2025-08-16 00:02:56.570542,19645674,3,21.83
1,2025-08-16 00:02:56.773581,19645674,3,16.83
1,2025-08-16 00:02:56.976523,19645674,3,21.93
1,2025-08-16 00:02:57.181038,19645674,3,23.46
1,2025-08-16 00:02:57.383895,19645674,3,20.34
1,2025-08-16 00:04:35.104174,19647181251,3,26.16
1,2025-08-16 00:04:35.307080,19647181251,3,29.45
1,2025-08-16 00:04:35.509701,19647181251,3,29.79
1,2025-08-16 00:04:35.713268,19647181251,3,30.01
1,2025-08-16 00:04:35.916142,19647181251,3,29.93
1,2025-08-16 00:04:36.121672,19647181251,3,29.64
1,2025-08-16 00:04:36.324223,19647181251,3,29.41
1,2025-08-16 00:04:36.527559,19647181251,3,29.12
1,2025-08-16 00:04:36.730824,19647181251,3,28.93
1,2025-08-16 00:04:36.933409,19647181251,3,29.43
1,2025-08-16 00:05:57.470335,1111111248249,3,19.25
1,2025-08-16 00:05:57.672711,1111111248249,3,22.36
1,2025-08-16 00:05:57.874827,1111111248249,3,21.0
1,2025-08-16 00:05:58.076968,1111111248249,3,22.28
1,2025-08-16 00:05:58.279312,1111111248249,3,26.32
1,2025-08-16 00:05:58.481890,1111111248249,3,29.4
1,2025-08-16 00:05:58.684389,1111111248249,3,29.0
1,2025-08-16 00:05:58.887447,1111111248249,3,29.82
1,2025-08-16 00:05:59.090281,1111111248249,3,28.5
1,2025-08-16 00:05:59.293447,1111111248249,3,29.24
1,2025-08-16 00:05:59.984185,1111111248249,3,27.71
1,2025-08-16 00:06:00.186599,1111111248249,3,22.12
1,2025-08-16 00:06:00.389256,1111111248249,3,24.81
1,2025-08-16 00:06:00.592299,1111111248249,3,18.53
1,2025-08-16 00:06:00.795309,1111111248249,3,12.39
1,2025-08-16 00:06:00.997944,1111111248249,3,12.95
1,2025-08-16 00:06:01.200400,1111111248249,3,5.51
1,2025-08-16 00:06:01.403470,1111111248249,3,-0.16
1,2025-08-16 00:06:01.605452,1111111248249,3,-0.14
1,2025-08-16 00:06:01.807746,1111111248249,3,-0.17
1,2025-08-16 00:06:56.623268,19647181251,3,19.95
1,2025-08-16 00:06:56.825806,19647181251,3,26.93
1,2025-08-16 00:06:57.029134,19647181251,3,28.01
1,2025-08-16 00:06:57.232482,19647181251,3,27.56
1,2025-08-16 00:06:57.437925,19647181251,3,27.65
1,2025-08-16 00:06:57.640195,19647181251,3,28.13
1,2025-08-16 00:06:57.843179,19647181251,3,28.79
1,2025-08-16 00:06:58.046358,19647181251,3,29.08
1,2025-08-16 00:06:58.249753,19647181251,3,27.77
1,2025-08-16 00:06:58.451998,19647181251,3,28.25
1,2025-08-16 00:07:05.036555,1111110190190,3,23.53
1,2025-08-16 00:07:05.238603,1111110190190,3,27.34
1,2025-08-16 00:07:05.442529,1111110190190,3,27.3
1,2025-08-16 00:07:05.645274,1111110190190,3,27.17
1,2025-08-16 00:07:05.849064,1111110190190,3,27.35
1,2025-08-16 00:07:06.051740,1111110190190,3,27.87
1,2025-08-16 00:07:06.255841,1111110190190,3,27.96
1,2025-08-16 00:07:06.458886,1111110190190,3,28.05
1,2025-08-16 00:07:06.662727,1111110190190,3,27.64
1,2025-08-16 00:07:06.869691,1111110190190,3,26.69
1,2025-08-16 00:07:07.223602,1111110190190,3,27.42
1,2025-08-16 00:07:07.426121,1111110190190,3,26.83
1,2025-08-16 00:07:07.629018,1111110190190,3,25.31
1,2025-08-16 00:07:07.834178,1111110190190,3,25.69
1,2025-08-16 00:07:08.036857,1111110190190,3,14.83
1,2025-08-16 00:07:08.239494,1111110190190,3,8.8
1,2025-08-16 00:07:08.442005,1111110190190,3,6.38
1,2025-08-16 00:07:08.643848,1111110190190,3,0.19
1,2025-08-16 00:07:08.846447,1111110190190,3,0.07
1,2025-08-16 00:07:09.049119,1111110190190,3,-0.16
1,2025-08-16 00:10:37.633082,19645674,3,23.88
1,2025-08-16 00:10:37.835842,19645674,3,25.58
1,2025-08-16 00:10:38.039413,19645674,3,28.2
1,2025-08-16 00:10:38.241754,19645674,3,27.17
1,2025-08-16 00:10:38.445046,19645674,3,27.53
1,2025-08-16 00:10:38.647777,19645674,3,27.41
1,2025-08-16 00:10:38.851273,19645674,3,26.96
1,2025-08-16 00:10:39.052980,19645674,3,28.21
1,2025-08-16 00:10:39.257221,19645674,3,25.44
1,2025-08-16 00:10:39.462468,19645674,3,26.85
1,2025-08-16 00:13:49.252221,11111114041,3,25.52
1,2025-08-16 00:13:49.454477,11111114041,3,18.82
1,2025-08-16 00:13:49.657266,11111114041,3,25.08
1,2025-08-16 00:13:49.859572,11111114041,3,28.82
1,2025-08-16 00:13:50.062881,11111114041,3,27.44
1,2025-08-16 00:13:50.266844,11111114041,3,25.44
1,2025-08-16 00:13:50.469029,11111114041,3,27.63
1,2025-08-16 00:13:50.672650,11111114041,3,29.62
1,2025-08-16 00:13:50.878142,11111114041,3,30.24
1,2025-08-16 00:13:51.081063,11111114041,3,29.73
1,2025-08-16 00:16:05.962969,1111111248249,3,19.88
1,2025-08-16 00:16:06.165985,1111111248249,3,19.97
1,2025-08-16 00:16:06.369243,1111111248249,3,24.53
1,2025-08-16 00:16:06.572377,1111111248249,3,28.67
1,2025-08-16 00:16:06.774254,1111111248249,3,28.73
1,2025-08-16 00:16:06.977493,1111111248249,3,28.66
1,2025-08-16 00:16:07.179683,1111111248249,3,28.63
1,2025-08-16 00:16:07.382446,1111111248249,3,28.46
1,2025-08-16 00:16:07.585609,1111111248249,3,29.17
1,2025-08-16 00:16:07.789575,1111111248249,3,29.13
1,2025-08-16 00:16:08.443830,1111111248249,3,30.92
1,2025-08-16 00:16:08.647143,1111111248249,3,22.22
1,2025-08-16 00:16:08.850613,1111111248249,3,12.79
1,2025-08-16 00:16:09.055837,1111111248249,3,13.17
1,2025-08-16 00:16:09.258696,1111111248249,3,6.6
1,2025-08-16 00:16:09.462291,1111111248249,3,-0.69
1,2025-08-16 00:16:09.665927,1111111248249,3,11.34
1,2025-08-16 00:16:09.868908,1111111248249,3,13.65
1,2025-08-16 00:16:10.071025,1111111248249,3,16.61
1,2025-08-16 00:16:10.274381,1111111248249,3,22.25
