Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-08-06 23:54:27.618918,1111110209209,2,0,0,0,0
1,2025-08-07 00:14:02.373202,19647186244,2,0,0,0,0
1,2025-08-06 23:58:37.896745,19645782,1,0,0,0,0
1,2025-08-07 00:19:35.677880,1111110252252,2,0,0,0,0
1,2025-08-07 00:24:30.549367,19644148217,1,0,0,0,0
1,2025-08-07 00:24:50.043497,19644148217,2,0,0,0,0
1,2025-08-07 00:58:07.322761,1111110252252,1,0,0,0,0
1,2025-08-07 05:34:00.541710,19647186244,1,0,0,0,0
1,2025-08-07 06:16:03.814483,1111110209209,1,0,0,0,0
1,2025-08-07 01:31:25.814790,1111110252252,2,0,0,0,0
1,2025-08-07 09:54:23.685366,1111110209209,1,0,0,0,0
initialize,2025-08-07 10:53:46.610414,0,1,0,0,0,0
initialize,2025-08-07 10:53:46.610421,0,2,0,0,0,0
initialize,2025-08-07 10:57:09.097421,0,1,0,0,0,0
initialize,2025-08-07 10:57:09.097428,0,2,0,0,0,0
1,2025-08-07 10:57:09.097421,0,1,13,0,1,0
1,2025-08-07 10:57:09.097428,0,2,0,0,0,0
1,2025-08-07 12:35:21.821356,1102000232,2,0,0,0,0
1,2025-08-07 11:10:35.196990,19645782,1,0,0,0,0
1,2025-08-07 12:44:49.117788,1111111134135,1,0,0,0,0
1,2025-08-07 12:46:34.148024,1111110252252,1,0,0,0,0
1,2025-08-07 12:47:20.008320,19644148217,1,0,0,0,0
1,2025-08-07 12:52:00.994678,19644148217,1,0,0,0,0
1,2025-08-07 12:55:44.970393,1102000232,1,0,0,0,0
1,2025-08-07 12:55:44.987802,196471892,1,0,0,0,0
1,2025-08-07 12:35:21.837384,1111111134135,2,0,0,0,0
1,2025-08-07 13:04:58.766690,19644148217,1,0,0,0,0
1,2025-08-07 13:06:43.331851,196471892,1,0,0,0,0
1,2025-08-07 13:15:08.216257,1111111134135,1,0,0,0,0
1,2025-08-07 13:22:12.323850,1111110209209,1,0,0,0,0
1,2025-08-07 13:23:05.310239,1111111134135,1,0,0,0,0
1,2025-08-07 13:24:38.962493,19644148217,1,0,0,0,0
1,2025-08-07 13:05:54.979803,196471892,2,0,0,0,0
1,2025-08-07 13:26:15.122875,19644148217,1,0,0,0,0
1,2025-08-07 13:30:40.181233,19647186244,1,0,0,0,0
1,2025-08-07 13:31:41.666020,196471892,1,0,0,0,0
1,2025-08-07 13:34:14.712658,19644148217,1,0,0,0,0
1,2025-08-07 13:29:37.800681,1111111134135,2,0,0,0,0
1,2025-08-07 13:34:54.865865,19645782,1,0,0,0,0
1,2025-08-07 13:35:42.739060,19647186244,2,0,0,0,0
1,2025-08-07 13:35:44.911538,1111110209209,1,0,0,0,0
1,2025-08-07 13:37:19.716331,1111110209209,1,0,0,0,0
1,2025-08-07 13:38:02.121977,1111111134135,1,0,0,0,0
1,2025-08-07 13:38:07.092636,19644148217,1,0,0,0,0
1,2025-08-07 13:41:03.246210,19647186244,1,0,0,0,0
1,2025-08-07 13:51:22.953800,1111110209209,1,0,0,0,0
1,2025-08-07 13:54:45.950747,196471892,1,0,0,0,0
1,2025-08-07 13:57:02.456001,1111110209209,1,0,0,0,0
1,2025-08-07 13:57:23.949871,1102000232,1,0,0,0,0
1,2025-08-07 13:57:23.964910,1111110209209,1,0,0,0,0
1,2025-08-07 13:58:55.426001,1111110209209,1,0,0,0,0
1,2025-08-07 14:00:27.452802,19647186244,1,0,0,0,0
1,2025-08-07 14:01:16.344345,1111111134135,1,0,0,0,0
1,2025-08-07 13:35:55.936945,1111110209209,2,0,0,0,0
1,2025-08-07 14:01:56.420755,1111110252252,1,0,0,0,0
1,2025-08-07 14:04:49.518987,19647186244,1,0,0,0,0
1,2025-08-07 14:05:10.037497,1111110209209,1,0,0,0,0
1,2025-08-07 14:05:37.935323,19644148217,1,0,0,0,0
1,2025-08-07 14:06:04.507457,19647186244,1,0,0,0,0
1,2025-08-07 14:04:40.876450,19647186244,2,0,0,0,0
1,2025-08-07 14:06:13.519296,1111110209209,1,0,0,0,0
1,2025-08-07 14:06:27.996096,1111111151150,2,0,0,0,0
1,2025-08-07 14:06:47.570294,19645782,1,0,0,0,0
1,2025-08-07 14:07:34.661762,19647186244,1,0,0,0,0
1,2025-08-07 14:08:35.987151,1111110209209,1,0,0,0,0
1,2025-08-07 14:07:28.380333,196471892,2,0,0,0,0
1,2025-08-07 14:08:48.833575,1111110209209,1,0,0,0,0
1,2025-08-07 14:08:58.724020,19647186244,2,0,0,0,0
1,2025-08-07 14:10:17.611945,1111110209209,1,0,0,0,0
1,2025-08-07 14:10:57.734696,19644148217,1,0,0,0,0
1,2025-08-07 14:12:01.107404,1111110209209,1,0,0,0,0
1,2025-08-07 14:13:12.613291,19647186244,1,0,0,0,0
1,2025-08-07 14:13:22.967717,19647186244,1,0,0,0,0
1,2025-08-07 14:10:26.721549,19644148217,2,0,0,0,0
1,2025-08-07 14:17:08.990112,1111110252252,2,0,0,0,0
1,2025-08-07 14:14:34.567533,19647186244,1,0,0,0,0
1,2025-08-07 14:21:42.943345,1102000232,1,0,0,0,0
1,2025-08-07 14:21:42.962247,19647186244,1,0,0,0,0
1,2025-08-07 14:21:50.887192,1111110252252,1,0,0,0,0
1,2025-08-07 14:30:11.470313,196471892,1,0,0,0,0
1,2025-08-07 14:30:22.574907,19647186244,1,0,0,0,0
1,2025-08-07 14:33:09.793695,1111110209209,1,0,0,0,0
1,2025-08-07 14:36:57.158802,19647186244,1,0,0,0,0
1,2025-08-07 14:20:42.962159,19647186244,2,0,0,0,0
1,2025-08-07 14:40:04.843670,1111110209209,1,0,0,0,0
1,2025-08-07 14:41:09.125879,19647186244,2,0,0,0,0
1,2025-08-07 14:42:59.108469,1111110209209,1,0,0,0,0
1,2025-08-07 14:43:19.194015,19645782,1,0,0,0,0
1,2025-08-07 14:44:07.387538,1111111151150,1,0,0,0,0
1,2025-08-07 14:43:18.299495,1111110209209,2,0,0,0,0
1,2025-08-07 14:44:22.729450,1111111134135,1,0,0,0,0
1,2025-08-07 14:45:08.729540,19647186244,1,0,0,0,0
