Mode,Start_Time,Animal,Unit,Weight
1,2025-08-17 00:03:13.130542,11111114041,3,21.98
1,2025-08-17 00:03:13.332655,11111114041,3,26.01
1,2025-08-17 00:03:13.535521,11111114041,3,23.44
1,2025-08-17 00:03:13.738856,11111114041,3,28.12
1,2025-08-17 00:03:13.941506,11111114041,3,29.6
1,2025-08-17 00:03:14.145018,11111114041,3,30.14
1,2025-08-17 00:03:14.347796,11111114041,3,30.7
1,2025-08-17 00:03:14.550625,11111114041,3,30.74
1,2025-08-17 00:03:14.753171,11111114041,3,28.56
1,2025-08-17 00:03:14.955678,11111114041,3,28.59
1,2025-08-17 00:03:15.611584,11111114041,3,29.8
1,2025-08-17 00:03:15.814240,11111114041,3,26.74
1,2025-08-17 00:03:16.016868,11111114041,3,32.46
1,2025-08-17 00:03:16.219472,11111114041,3,24.81
1,2025-08-17 00:03:16.422358,11111114041,3,15.3
1,2025-08-17 00:03:16.625155,11111114041,3,16.85
1,2025-08-17 00:03:16.828243,11111114041,3,11.68
1,2025-08-17 00:03:17.031872,11111114041,3,0.84
1,2025-08-17 00:03:17.235379,11111114041,3,13.08
1,2025-08-17 00:03:17.438022,11111114041,3,14.45
1,2025-08-17 00:03:18.715026,1964711262,3,18.81
1,2025-08-17 00:03:18.917485,1964711262,3,26.09
1,2025-08-17 00:03:19.121229,1964711262,3,29.14
1,2025-08-17 00:03:19.323679,1964711262,3,30.18
1,2025-08-17 00:03:19.526276,1964711262,3,30.0
1,2025-08-17 00:03:19.728032,1964711262,3,30.63
1,2025-08-17 00:03:19.933340,1964711262,3,30.77
1,2025-08-17 00:03:20.135577,1964711262,3,30.92
1,2025-08-17 00:03:20.337797,1964711262,3,30.54
1,2025-08-17 00:03:20.540378,1964711262,3,29.21
1,2025-08-17 00:03:25.149867,1111110192192,3,18.51
1,2025-08-17 00:03:25.351861,1111110192192,3,26.44
1,2025-08-17 00:03:25.554123,1111110192192,3,27.71
1,2025-08-17 00:03:25.756260,1111110192192,3,27.36
1,2025-08-17 00:03:25.958914,1111110192192,3,26.95
1,2025-08-17 00:03:26.162201,1111110192192,3,27.38
1,2025-08-17 00:03:26.364137,1111110192192,3,27.45
1,2025-08-17 00:03:26.567737,1111110192192,3,29.22
1,2025-08-17 00:03:26.770772,1111110192192,3,28.86
1,2025-08-17 00:03:26.973255,1111110192192,3,27.93
1,2025-08-17 00:03:27.565708,1111110192192,3,27.39
1,2025-08-17 00:03:27.768112,1111110192192,3,23.44
1,2025-08-17 00:03:27.970797,1111110192192,3,21.31
1,2025-08-17 00:03:28.174350,1111110192192,3,14.82
1,2025-08-17 00:03:28.378501,1111110192192,3,14.13
1,2025-08-17 00:03:28.582460,1111110192192,3,8.7
1,2025-08-17 00:03:28.786284,1111110192192,3,0.15
1,2025-08-17 00:03:28.990243,1111110192192,3,0.21
1,2025-08-17 00:03:29.193240,1111110192192,3,-0.09
1,2025-08-17 00:03:29.396434,1111110192192,3,-0.18
1,2025-08-17 00:11:43.110752,1111110190190,3,23.62
1,2025-08-17 00:11:43.314110,1111110190190,3,25.32
1,2025-08-17 00:11:43.516023,1111110190190,3,25.27
1,2025-08-17 00:11:43.719522,1111110190190,3,26.38
1,2025-08-17 00:11:43.922373,1111110190190,3,26.57
1,2025-08-17 00:11:44.124440,1111110190190,3,26.61
1,2025-08-17 00:11:44.327286,1111110190190,3,27.1
1,2025-08-17 00:11:44.530397,1111110190190,3,27.84
1,2025-08-17 00:11:44.733548,1111110190190,3,28.31
1,2025-08-17 00:11:44.938169,1111110190190,3,28.04
1,2025-08-17 00:11:45.689713,1111110190190,3,28.62
1,2025-08-17 00:11:45.891759,1111110190190,3,36.16
1,2025-08-17 00:11:46.094,1111110190190,3,24.95
1,2025-08-17 00:11:46.296242,1111110190190,3,13.34
1,2025-08-17 00:11:46.498613,1111110190190,3,10.75
1,2025-08-17 00:11:46.701874,1111110190190,3,6.78
1,2025-08-17 00:11:46.904322,1111110190190,3,0.08
1,2025-08-17 00:11:47.107547,1111110190190,3,-0.12
1,2025-08-17 00:11:47.310318,1111110190190,3,-0.12
1,2025-08-17 00:11:47.512907,1111110190190,3,-0.15
1,2025-08-17 00:12:45.467674,19647181251,3,19.99
1,2025-08-17 00:12:45.670803,19647181251,3,27.95
1,2025-08-17 00:12:45.873888,19647181251,3,29.34
1,2025-08-17 00:12:46.076676,19647181251,3,29.04
1,2025-08-17 00:12:46.279332,19647181251,3,29.16
1,2025-08-17 00:12:46.481986,19647181251,3,29.5
1,2025-08-17 00:12:46.684128,19647181251,3,29.74
1,2025-08-17 00:12:46.886801,19647181251,3,29.01
1,2025-08-17 00:12:47.089816,19647181251,3,27.41
1,2025-08-17 00:12:47.293251,19647181251,3,28.11
1,2025-08-17 00:13:45.694204,1111111248249,3,22.67
1,2025-08-17 00:13:45.897013,1111111248249,3,18.41
1,2025-08-17 00:13:46.100192,1111111248249,3,26.48
1,2025-08-17 00:13:46.303205,1111111248249,3,29.25
1,2025-08-17 00:13:46.505877,1111111248249,3,28.7
1,2025-08-17 00:13:46.708501,1111111248249,3,28.7
1,2025-08-17 00:13:46.910496,1111111248249,3,28.6
1,2025-08-17 00:13:47.113816,1111111248249,3,28.27
1,2025-08-17 00:13:47.317416,1111111248249,3,28.42
1,2025-08-17 00:13:47.520708,1111111248249,3,28.68
1,2025-08-17 00:13:48.437772,1111111248249,3,27.92
