Mode,Start_Time,Animal,Unit,Weight
1,2025-07-26 00:00:05.212991,1111110252252,3,26.33
1,2025-07-26 00:00:05.416785,1111110252252,3,26.76
1,2025-07-26 00:00:05.620285,1111110252252,3,26.07
1,2025-07-26 00:00:05.824097,1111110252252,3,26.42
1,2025-07-26 00:00:06.027831,1111110252252,3,26.29
1,2025-07-26 00:00:06.231788,1111110252252,3,26.32
1,2025-07-26 00:00:06.435960,1111110252252,3,27.47
1,2025-07-26 00:00:06.640056,1111110252252,3,28.05
1,2025-07-26 00:00:06.843126,1111110252252,3,26.63
1,2025-07-26 00:00:07.046951,1111110252252,3,26.5
1,2025-07-26 00:00:09.324693,19644148217,3,25.05
1,2025-07-26 00:00:09.528339,19644148217,3,24.22
1,2025-07-26 00:00:09.732137,19644148217,3,11.27
1,2025-07-26 00:00:09.935944,19644148217,3,7.01
1,2025-07-26 00:00:10.138671,19644148217,3,6.09
1,2025-07-26 00:00:10.342830,19644148217,3,6.44
1,2025-07-26 00:00:10.545901,19644148217,3,5.96
1,2025-07-26 00:00:10.749814,19644148217,3,0.67
1,2025-07-26 00:00:10.953726,19644148217,3,-0.29
1,2025-07-26 00:00:11.157597,19644148217,3,-0.07
1,2025-07-26 00:02:43.849285,19644148217,3,25.28
1,2025-07-26 00:02:44.053380,19644148217,3,24.95
1,2025-07-26 00:02:44.257449,19644148217,3,22.14
1,2025-07-26 00:02:44.461515,19644148217,3,8.99
1,2025-07-26 00:02:44.665192,19644148217,3,5.29
1,2025-07-26 00:02:44.869269,19644148217,3,2.88
1,2025-07-26 00:02:45.072171,19644148217,3,0.26
1,2025-07-26 00:02:45.274939,19644148217,3,0.68
1,2025-07-26 00:02:45.478769,19644148217,3,0.06
1,2025-07-26 00:02:45.682816,19644148217,3,-0.03
1,2025-07-26 00:02:49.279873,1111110252252,3,23.85
1,2025-07-26 00:02:49.483775,1111110252252,3,21.75
1,2025-07-26 00:02:49.686365,1111110252252,3,26.69
1,2025-07-26 00:02:49.890231,1111110252252,3,26.46
1,2025-07-26 00:02:50.093131,1111110252252,3,27.57
1,2025-07-26 00:02:50.295936,1111110252252,3,25.99
1,2025-07-26 00:02:50.499542,1111110252252,3,27.27
1,2025-07-26 00:02:50.703001,1111110252252,3,26.92
1,2025-07-26 00:02:50.906496,1111110252252,3,27.54
1,2025-07-26 00:02:51.110437,1111110252252,3,27.19
1,2025-07-26 00:04:18.713658,1111110209209,3,24.72
1,2025-07-26 00:04:18.917576,1111110209209,3,24.53
1,2025-07-26 00:04:19.121425,1111110209209,3,9.94
1,2025-07-26 00:04:19.323931,1111110209209,3,8.82
1,2025-07-26 00:04:19.528050,1111110209209,3,8.34
1,2025-07-26 00:04:19.730585,1111110209209,3,2.21
1,2025-07-26 00:04:19.933323,1111110209209,3,0.22
1,2025-07-26 00:04:20.136179,1111110209209,3,0.56
1,2025-07-26 00:04:20.339845,1111110209209,3,-0.06
1,2025-07-26 00:04:20.543700,1111110209209,3,-0.1
1,2025-07-26 00:05:16.098684,19647186244,3,24.88
1,2025-07-26 00:05:16.301773,19647186244,3,25.77
1,2025-07-26 00:05:16.504875,19647186244,3,14.61
1,2025-07-26 00:05:16.707676,19647186244,3,10.08
1,2025-07-26 00:05:16.910519,19647186244,3,6.45
1,2025-07-26 00:05:17.113533,19647186244,3,-0.24
1,2025-07-26 00:05:17.316645,19647186244,3,-0.04
1,2025-07-26 00:05:17.520354,19647186244,3,0.02
1,2025-07-26 00:05:17.723286,19647186244,3,0.15
1,2025-07-26 00:05:17.926916,19647186244,3,0.01
1,2025-07-26 00:07:28.964817,1111110252252,3,22.84
1,2025-07-26 00:07:29.168627,1111110252252,3,23.28
1,2025-07-26 00:07:29.372086,1111110252252,3,23.47
1,2025-07-26 00:07:29.575453,1111110252252,3,22.09
1,2025-07-26 00:07:29.778858,1111110252252,3,19.66
1,2025-07-26 00:07:29.981911,1111110252252,3,23.52
1,2025-07-26 00:07:30.185312,1111110252252,3,20.99
1,2025-07-26 00:07:30.388239,1111110252252,3,21.22
1,2025-07-26 00:07:30.591907,1111110252252,3,20.44
1,2025-07-26 00:07:30.795821,1111110252252,3,24.12
1,2025-07-26 00:10:53.871942,196471892,3,26.07
1,2025-07-26 00:10:54.075817,196471892,3,27.14
1,2025-07-26 00:10:54.278849,196471892,3,21.5
1,2025-07-26 00:10:54.481996,196471892,3,14.14
1,2025-07-26 00:10:54.685012,196471892,3,12.45
1,2025-07-26 00:10:54.887957,196471892,3,6.4
1,2025-07-26 00:10:55.091684,196471892,3,4.53
1,2025-07-26 00:10:55.295828,196471892,3,1.11
1,2025-07-26 00:10:55.498683,196471892,3,0.54
1,2025-07-26 00:10:55.702456,196471892,3,0.53
1,2025-07-26 00:11:20.149526,1111110209209,3,25.46
1,2025-07-26 00:11:20.353355,1111110209209,3,24.46
1,2025-07-26 00:11:20.556509,1111110209209,3,24.36
1,2025-07-26 00:11:20.761419,1111110209209,3,11.47
1,2025-07-26 00:11:20.964819,1111110209209,3,8.23
1,2025-07-26 00:11:21.167595,1111110209209,3,1.01
1,2025-07-26 00:11:21.370321,1111110209209,3,0.38
1,2025-07-26 00:11:21.573269,1111110209209,3,1.2
1,2025-07-26 00:11:21.776744,1111110209209,3,0.06
1,2025-07-26 00:11:21.980750,1111110209209,3,-0.16
1,2025-07-26 00:11:29.704134,1111111151150,3,23.15
1,2025-07-26 00:11:29.907722,1111111151150,3,26.39
1,2025-07-26 00:11:30.111956,1111111151150,3,26.43
1,2025-07-26 00:11:30.315988,1111111151150,3,23.83
1,2025-07-26 00:11:30.519731,1111111151150,3,12.01
1,2025-07-26 00:11:30.723880,1111111151150,3,15.44
1,2025-07-26 00:11:30.928122,1111111151150,3,13.18
1,2025-07-26 00:11:31.131604,1111111151150,3,6.26
1,2025-07-26 00:11:31.334245,1111111151150,3,2.61
1,2025-07-26 00:11:31.537845,1111111151150,3,-0.42
1,2025-07-26 00:13:28.726807,19647186244,3,24.84
1,2025-07-26 00:13:28.929848,19647186244,3,25.96
1,2025-07-26 00:13:29.132312,19647186244,3,13.07
1,2025-07-26 00:13:29.336204,19647186244,3,9.41
1,2025-07-26 00:13:29.538918,19647186244,3,5.48
1,2025-07-26 00:13:29.743064,19647186244,3,0.19
1,2025-07-26 00:13:29.945813,19647186244,3,0.19
1,2025-07-26 00:13:30.149732,19647186244,3,0.31
1,2025-07-26 00:13:30.352774,19647186244,3,0.47
1,2025-07-26 00:13:30.555764,19647186244,3,0.08
1,2025-07-26 00:16:42.234141,1111110209209,3,24.51
1,2025-07-26 00:16:42.437266,1111110209209,3,24.78
1,2025-07-26 00:16:42.640321,1111110209209,3,25.49
1,2025-07-26 00:16:42.843240,1111110209209,3,26.38
1,2025-07-26 00:16:43.046261,1111110209209,3,26.19
1,2025-07-26 00:16:43.249447,1111110209209,3,26.18
1,2025-07-26 00:16:43.452636,1111110209209,3,27.67
1,2025-07-26 00:16:43.655865,1111110209209,3,26.08
1,2025-07-26 00:16:43.859097,1111110209209,3,25.58
1,2025-07-26 00:16:44.064386,1111110209209,3,27.11
1,2025-07-26 00:17:04.350244,19645782,3,23.23
1,2025-07-26 00:17:04.553628,19645782,3,24.9
1,2025-07-26 00:17:04.756289,19645782,3,25.26
1,2025-07-26 00:17:04.959134,19645782,3,25.86
1,2025-07-26 00:17:05.162193,19645782,3,25.62
1,2025-07-26 00:17:05.365082,19645782,3,25.56
1,2025-07-26 00:17:05.571825,19645782,3,24.83
1,2025-07-26 00:17:05.774488,19645782,3,24.87
1,2025-07-26 00:17:05.978436,19645782,3,25.67
1,2025-07-26 00:17:06.183558,19645782,3,25.38
1,2025-07-26 00:17:10.132978,19647186244,3,24.63
1,2025-07-26 00:17:10.335697,19647186244,3,26.12
1,2025-07-26 00:17:10.539233,19647186244,3,9.67
1,2025-07-26 00:17:10.742610,19647186244,3,7.07
1,2025-07-26 00:17:10.946558,19647186244,3,4.14
1,2025-07-26 00:17:11.149496,19647186244,3,0.09
1,2025-07-26 00:17:11.352331,19647186244,3,0.22
1,2025-07-26 00:17:11.555438,19647186244,3,0.03
1,2025-07-26 00:17:11.758458,19647186244,3,-0.3
1,2025-07-26 00:17:11.962046,19647186244,3,-0.33
1,2025-07-26 00:18:04.588221,1111110252252,3,19.72
1,2025-07-26 00:18:04.792218,1111110252252,3,27.03
1,2025-07-26 00:18:04.996241,1111110252252,3,26.71
1,2025-07-26 00:18:05.200295,1111110252252,3,26.3
1,2025-07-26 00:18:05.403168,1111110252252,3,26.55
1,2025-07-26 00:18:05.606028,1111110252252,3,26.21
1,2025-07-26 00:18:05.810214,1111110252252,3,26.26
1,2025-07-26 00:18:06.014518,1111110252252,3,26.26
1,2025-07-26 00:18:06.218574,1111110252252,3,26.64
1,2025-07-26 00:18:06.422643,1111110252252,3,27.44
1,2025-07-26 00:19:06.111012,1111110209209,3,25.04
1,2025-07-26 00:19:06.313593,1111110209209,3,26.12
1,2025-07-26 00:19:06.516998,1111110209209,3,10.75
1,2025-07-26 00:19:06.720331,1111110209209,3,7.73
1,2025-07-26 00:19:06.923118,1111110209209,3,3.75
