Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-30 23:54:02.655164,1111111151150,2,8,0,1,0
1,2025-07-31 00:07:43.186297,1111110209209,2,0,3,0,1
1,2025-07-30 23:53:51.630198,19644148217,1,0,0,0,0
1,2025-07-31 00:07:48.443420,19645782,2,325,0,25,0
1,2025-07-31 00:08:20.046950,1111111151150,2,15,0,2,0
1,2025-07-31 00:07:53.763567,1111110209209,1,0,0,0,0
1,2025-07-31 00:08:25.209567,196471892,2,170,0,18,0
1,2025-07-31 00:08:46.204382,196471892,2,29,0,6,0
1,2025-07-31 00:08:54.209833,19647186244,2,0,23,0,3
1,2025-07-31 00:09:01.078164,1111111134135,2,60,0,7,0
1,2025-07-31 00:09:10.265546,1111111134135,2,13,0,2,0
1,2025-07-31 00:08:29.299235,19647186244,1,12,0,1,0
1,2025-07-31 00:09:12.214766,1111111134135,2,30,0,4,0
1,2025-07-31 00:09:18.831088,1102000232,2,0,0,0,0
1,2025-07-31 00:09:18.847651,1111111151150,2,84,0,4,0
1,2025-07-31 00:09:33.577462,1111111134135,2,38,0,6,0
1,2025-07-31 00:09:18.272869,19647186244,1,15,0,2,0
1,2025-07-31 00:09:48.101513,19647186244,2,0,197,0,22
1,2025-07-31 00:17:17.928115,1111111134135,2,663,0,35,0
1,2025-07-31 00:18:43.044887,19647186244,2,0,57,0,7
1,2025-07-31 00:18:56.432969,19644148217,2,0,25,0,3
1,2025-07-31 00:19:21.965569,1111110209209,2,0,86,0,13
1,2025-07-31 00:22:00.035239,19645782,2,330,0,27,0
1,2025-07-31 00:22:38.798159,19645782,2,84,0,10,0
1,2025-07-31 00:22:53.642952,1111110252252,2,0,88,0,12
1,2025-07-31 00:23:33.698677,19645782,2,217,0,26,0
1,2025-07-31 00:24:11.806426,1111110252252,2,0,58,0,8
1,2025-07-31 00:24:27.608782,196471892,2,356,0,36,0
1,2025-07-31 00:26:02.933599,19647186244,2,0,362,0,14
1,2025-07-31 00:26:36.343697,19647186244,2,0,26,0,5
1,2025-07-31 00:16:01.921288,196471892,1,0,0,0,0
1,2025-07-31 00:26:53.695475,1102000232,1,0,0,0,0
1,2025-07-31 00:26:53.712175,1111110209209,1,0,0,0,0
1,2025-07-31 00:26:46.748497,1111110209209,2,0,17,0,3
1,2025-07-31 00:28:17.979421,19647186244,2,0,34,0,3
1,2025-07-31 00:32:01.223182,1111111151150,2,3137,0,181,0
1,2025-07-31 00:36:09.872028,1111110209209,2,0,63,0,8
1,2025-07-31 00:39:13.873937,19644148217,2,0,21,0,1
1,2025-07-31 00:44:16.896066,1102000232,2,0,0,0,0
1,2025-07-31 00:44:16.913214,1111110209209,2,0,90,0,12
1,2025-07-31 00:48:50.022786,19645782,2,670,0,79,0
1,2025-07-31 00:55:16.114863,19644148217,2,0,82,0,8
