Mode,Start_Time,Animal,Unit,Weight
1,2025-08-13 00:00:59.908996,1111111134135,3,28.51
1,2025-08-13 00:01:00.111816,1111111134135,3,27.33
1,2025-08-13 00:01:00.315707,1111111134135,3,28.52
1,2025-08-13 00:01:00.519685,1111111134135,3,23.88
1,2025-08-13 00:01:00.722516,1111111134135,3,9.32
1,2025-08-13 00:01:00.925992,1111111134135,3,6.34
1,2025-08-13 00:01:01.129754,1111111134135,3,2.44
1,2025-08-13 00:01:01.333493,1111111134135,3,-0.06
1,2025-08-13 00:01:01.536864,1111111134135,3,0.14
1,2025-08-13 00:01:01.740752,1111111134135,3,0.15
1,2025-08-13 00:02:20.830006,1111111134135,3,17.32
1,2025-08-13 00:02:21.033884,1111111134135,3,27.16
1,2025-08-13 00:02:21.237113,1111111134135,3,28.15
1,2025-08-13 00:02:21.442211,1111111134135,3,28.73
1,2025-08-13 00:02:21.644903,1111111134135,3,19.87
1,2025-08-13 00:02:21.847571,1111111134135,3,11.66
1,2025-08-13 00:02:22.050704,1111111134135,3,3.56
1,2025-08-13 00:02:22.253700,1111111134135,3,1.29
1,2025-08-13 00:02:22.456334,1111111134135,3,0.05
1,2025-08-13 00:02:22.659815,1111111134135,3,0.18
1,2025-08-13 00:03:09.734109,196471892,3,25.14
1,2025-08-13 00:03:09.937863,196471892,3,31.52
1,2025-08-13 00:03:10.141712,196471892,3,30.63
1,2025-08-13 00:03:10.345552,196471892,3,30.78
1,2025-08-13 00:03:10.549414,196471892,3,35.68
1,2025-08-13 00:03:10.753421,196471892,3,31.55
1,2025-08-13 00:03:10.957217,196471892,3,36.58
1,2025-08-13 00:03:11.161331,196471892,3,27.26
1,2025-08-13 00:03:11.364389,196471892,3,18.2
1,2025-08-13 00:03:11.567831,196471892,3,22.57
1,2025-08-13 00:03:13.631301,1111110252252,3,21.42
1,2025-08-13 00:03:13.835171,1111110252252,3,29.04
1,2025-08-13 00:03:14.037900,1111110252252,3,26.66
1,2025-08-13 00:03:14.242396,1111110252252,3,24.93
1,2025-08-13 00:03:14.446663,1111110252252,3,30.79
1,2025-08-13 00:03:14.650777,1111110252252,3,25.69
1,2025-08-13 00:03:14.857194,1111110252252,3,16.7
1,2025-08-13 00:03:15.060981,1111110252252,3,9.23
1,2025-08-13 00:03:15.263762,1111110252252,3,6.29
1,2025-08-13 00:03:15.466545,1111110252252,3,15.25
1,2025-08-13 00:03:16.537965,1111111151150,3,28.24
1,2025-08-13 00:03:16.740792,1111111151150,3,21.38
1,2025-08-13 00:03:16.943727,1111111151150,3,24.69
1,2025-08-13 00:03:17.146749,1111111151150,3,21.15
1,2025-08-13 00:03:17.350251,1111111151150,3,29.06
1,2025-08-13 00:03:17.553349,1111111151150,3,29.58
1,2025-08-13 00:03:17.757334,1111111151150,3,26.74
1,2025-08-13 00:03:17.961474,1111111151150,3,28.83
1,2025-08-13 00:03:18.165235,1111111151150,3,22.04
1,2025-08-13 00:03:18.368370,1111111151150,3,18.66
1,2025-08-13 00:05:34.626986,19647186244,3,23.95
1,2025-08-13 00:05:34.830602,19647186244,3,27.87
1,2025-08-13 00:05:35.034560,19647186244,3,27.78
1,2025-08-13 00:05:35.239204,19647186244,3,29.96
1,2025-08-13 00:05:35.443348,19647186244,3,16.26
1,2025-08-13 00:05:35.647266,19647186244,3,14.41
1,2025-08-13 00:05:35.850530,19647186244,3,4.52
1,2025-08-13 00:05:36.054351,19647186244,3,6.66
1,2025-08-13 00:05:36.258226,19647186244,3,0.04
1,2025-08-13 00:05:36.462063,19647186244,3,0.15
1,2025-08-13 00:11:57.033249,196471892,3,23.17
1,2025-08-13 00:11:57.236178,196471892,3,17.49
1,2025-08-13 00:11:57.439346,196471892,3,25.07
1,2025-08-13 00:11:57.643387,196471892,3,31.58
1,2025-08-13 00:11:57.847031,196471892,3,30.95
1,2025-08-13 00:11:58.051257,196471892,3,30.33
1,2025-08-13 00:11:58.255572,196471892,3,30.86
1,2025-08-13 00:11:58.459173,196471892,3,29.72
1,2025-08-13 00:11:58.662516,196471892,3,31.25
1,2025-08-13 00:11:58.866726,196471892,3,33.64
1,2025-08-13 00:12:02.217713,1111110209209,3,18.03
1,2025-08-13 00:12:02.420208,1111110209209,3,25.67
1,2025-08-13 00:12:02.624230,1111110209209,3,25.59
1,2025-08-13 00:12:02.828243,1111110209209,3,26.71
1,2025-08-13 00:12:03.032100,1111110209209,3,14.63
1,2025-08-13 00:12:03.236145,1111110209209,3,16.19
1,2025-08-13 00:12:03.440738,1111110209209,3,10.49
