Mode,Start_Time,Animal,Unit,Weight
1,2025-08-09 00:03:10.551588,19647186244,3,27.05
1,2025-08-09 00:03:10.756789,19647186244,3,26.73
1,2025-08-09 00:03:10.959919,19647186244,3,26.91
1,2025-08-09 00:03:11.162876,19647186244,3,23.15
1,2025-08-09 00:03:11.365565,19647186244,3,13.82
1,2025-08-09 00:03:11.569517,19647186244,3,12.94
1,2025-08-09 00:03:11.772286,19647186244,3,5.04
1,2025-08-09 00:03:11.975110,19647186244,3,0.03
1,2025-08-09 00:03:12.178088,19647186244,3,0.65
1,2025-08-09 00:03:12.381011,19647186244,3,0.06
1,2025-08-09 00:03:15.733218,19645782,3,20.75
1,2025-08-09 00:03:15.937105,19645782,3,28.01
1,2025-08-09 00:03:16.139730,19645782,3,28.71
1,2025-08-09 00:03:16.343573,19645782,3,28.67
1,2025-08-09 00:03:16.546104,19645782,3,28.9
1,2025-08-09 00:03:16.748977,19645782,3,29.45
1,2025-08-09 00:03:16.955898,19645782,3,28.97
1,2025-08-09 00:03:17.158656,19645782,3,28.81
1,2025-08-09 00:03:17.362039,19645782,3,28.06
1,2025-08-09 00:03:17.564872,19645782,3,29.19
1,2025-08-09 00:04:14.779859,1111110209209,3,20.83
1,2025-08-09 00:04:14.983924,1111110209209,3,27.73
1,2025-08-09 00:04:15.186800,1111110209209,3,27.43
1,2025-08-09 00:04:15.390487,1111110209209,3,27.85
1,2025-08-09 00:04:15.594299,1111110209209,3,28.02
1,2025-08-09 00:04:15.798368,1111110209209,3,28.09
1,2025-08-09 00:04:16.002207,1111110209209,3,27.03
1,2025-08-09 00:04:16.206108,1111110209209,3,28.11
1,2025-08-09 00:04:16.412849,1111110209209,3,27.49
1,2025-08-09 00:04:16.616655,1111110209209,3,28.95
1,2025-08-09 00:04:28.395314,1111110252252,3,26.22
1,2025-08-09 00:04:28.598903,1111110252252,3,28.34
1,2025-08-09 00:04:28.802888,1111110252252,3,28.12
1,2025-08-09 00:04:29.006680,1111110252252,3,28.6
1,2025-08-09 00:04:29.210665,1111110252252,3,28.05
1,2025-08-09 00:04:29.413431,1111110252252,3,29.9
1,2025-08-09 00:04:29.619231,1111110252252,3,30.9
1,2025-08-09 00:04:29.822406,1111110252252,3,30.19
1,2025-08-09 00:04:30.025350,1111110252252,3,29.11
1,2025-08-09 00:04:30.229089,1111110252252,3,30.88
1,2025-08-09 00:05:11.264627,1111111151150,3,26.13
1,2025-08-09 00:05:11.467103,1111111151150,3,16.83
1,2025-08-09 00:05:11.670286,1111111151150,3,23.35
1,2025-08-09 00:05:11.873200,1111111151150,3,27.51
1,2025-08-09 00:05:12.076003,1111111151150,3,31.07
1,2025-08-09 00:05:12.278861,1111111151150,3,29.59
1,2025-08-09 00:05:12.482058,1111111151150,3,30.69
1,2025-08-09 00:05:12.684814,1111111151150,3,32.28
1,2025-08-09 00:05:12.888356,1111111151150,3,34.59
1,2025-08-09 00:05:13.092124,1111111151150,3,31.01
1,2025-08-09 00:05:13.486017,1111111151150,3,29.13
1,2025-08-09 00:05:13.688586,1111111151150,3,30.15
1,2025-08-09 00:05:13.891049,1111111151150,3,29.35
1,2025-08-09 00:05:14.093986,1111111151150,3,24.02
1,2025-08-09 00:05:14.296940,1111111151150,3,22.15
1,2025-08-09 00:05:14.499703,1111111151150,3,16.71
1,2025-08-09 00:05:14.702577,1111111151150,3,18.57
1,2025-08-09 00:05:14.906285,1111111151150,3,14.0
1,2025-08-09 00:05:15.109488,1111111151150,3,7.53
1,2025-08-09 00:05:15.313148,1111111151150,3,3.23
1,2025-08-09 00:05:42.628519,1111110209209,3,24.98
1,2025-08-09 00:05:42.831794,1111110209209,3,26.03
1,2025-08-09 00:05:43.034493,1111110209209,3,25.69
1,2025-08-09 00:05:43.238904,1111110209209,3,13.33
1,2025-08-09 00:05:43.442534,1111110209209,3,12.09
1,2025-08-09 00:05:43.646593,1111110209209,3,6.12
1,2025-08-09 00:05:43.849237,1111110209209,3,4.08
1,2025-08-09 00:05:44.051872,1111110209209,3,0.46
1,2025-08-09 00:05:44.255761,1111110209209,3,0.03
1,2025-08-09 00:05:44.458925,1111110209209,3,0.25
1,2025-08-09 00:09:41.403145,1111111134135,3,22.38
1,2025-08-09 00:09:41.605900,1111111134135,3,20.66
1,2025-08-09 00:09:41.808749,1111111134135,3,19.55
1,2025-08-09 00:09:42.011419,1111111134135,3,20.61
1,2025-08-09 00:09:42.214264,1111111134135,3,22.87
1,2025-08-09 00:09:42.417807,1111111134135,3,23.62
1,2025-08-09 00:09:42.621396,1111111134135,3,17.05
1,2025-08-09 00:09:42.824054,1111111134135,3,25.66
1,2025-08-09 00:09:43.026816,1111111134135,3,26.99
1,2025-08-09 00:09:43.230670,1111111134135,3,28.93
1,2025-08-09 00:09:43.820600,1111111134135,3,27.8
1,2025-08-09 00:09:44.023124,1111111134135,3,27.72
1,2025-08-09 00:09:44.225682,1111111134135,3,26.22
1,2025-08-09 00:09:44.428377,1111111134135,3,15.71
1,2025-08-09 00:09:44.631821,1111111134135,3,21.2
1,2025-08-09 00:09:44.835301,1111111134135,3,22.75
1,2025-08-09 00:09:45.037799,1111111134135,3,13.6
1,2025-08-09 00:09:45.240281,1111111134135,3,9.83
1,2025-08-09 00:09:45.442838,1111111134135,3,7.96
1,2025-08-09 00:09:45.645627,1111111134135,3,4.97
1,2025-08-09 00:11:11.079048,1111110209209,3,23.32
1,2025-08-09 00:11:11.282606,1111110209209,3,27.11
1,2025-08-09 00:11:11.486144,1111110209209,3,27.36
1,2025-08-09 00:11:11.690178,1111110209209,3,27.77
1,2025-08-09 00:11:11.894126,1111110209209,3,27.7
1,2025-08-09 00:11:12.096952,1111110209209,3,27.22
1,2025-08-09 00:11:12.300006,1111110209209,3,27.49
1,2025-08-09 00:11:12.502854,1111110209209,3,27.49
1,2025-08-09 00:11:12.708603,1111110209209,3,28.11
1,2025-08-09 00:11:12.911528,1111110209209,3,27.37
1,2025-08-09 00:11:17.271363,19647186244,3,27.5
1,2025-08-09 00:11:17.474516,19647186244,3,27.39
1,2025-08-09 00:11:17.677173,19647186244,3,27.2
1,2025-08-09 00:11:17.880204,19647186244,3,27.93
1,2025-08-09 00:11:18.084199,19647186244,3,16.08
1,2025-08-09 00:11:18.286825,19647186244,3,17.56
1,2025-08-09 00:11:18.490113,19647186244,3,8.25
1,2025-08-09 00:11:18.692868,19647186244,3,5.22
1,2025-08-09 00:11:18.897407,19647186244,3,5.13
