Mode,Start_Time,Animal,Unit,Weight
1,2025-07-27 00:00:47.098577,1111110209209,3,25.17
1,2025-07-27 00:00:47.301605,1111110209209,3,25.6
1,2025-07-27 00:00:47.504839,1111110209209,3,11.4
1,2025-07-27 00:00:47.708642,1111110209209,3,7.43
1,2025-07-27 00:00:47.911426,1111110209209,3,5.95
1,2025-07-27 00:00:48.114565,1111110209209,3,0.47
1,2025-07-27 00:00:48.318637,1111110209209,3,-0.42
1,2025-07-27 00:00:48.522186,1111110209209,3,0.81
1,2025-07-27 00:00:48.725751,1111110209209,3,0.14
1,2025-07-27 00:00:48.929630,1111110209209,3,0.04
1,2025-07-27 00:02:32.072799,19645782,3,25.32
1,2025-07-27 00:02:32.275826,19645782,3,24.19
1,2025-07-27 00:02:32.479159,19645782,3,26.7
1,2025-07-27 00:02:32.682504,19645782,3,10.84
1,2025-07-27 00:02:32.885531,19645782,3,11.01
1,2025-07-27 00:02:33.088560,19645782,3,6.02
1,2025-07-27 00:02:33.291245,19645782,3,3.82
1,2025-07-27 00:02:33.494530,19645782,3,-0.21
1,2025-07-27 00:02:33.697071,19645782,3,-1.11
1,2025-07-27 00:02:33.899815,19645782,3,0.45
1,2025-07-27 00:02:54.478079,1111110209209,3,26.13
1,2025-07-27 00:02:54.680756,1111110209209,3,24.0
1,2025-07-27 00:02:54.883706,1111110209209,3,12.83
1,2025-07-27 00:02:55.088503,1111110209209,3,12.05
1,2025-07-27 00:02:55.291535,1111110209209,3,4.42
1,2025-07-27 00:02:55.495273,1111110209209,3,2.14
1,2025-07-27 00:02:55.698025,1111110209209,3,-0.17
1,2025-07-27 00:02:55.900914,1111110209209,3,0.08
1,2025-07-27 00:02:56.103738,1111110209209,3,0.07
1,2025-07-27 00:02:56.307174,1111110209209,3,0.05
1,2025-07-27 00:03:13.503971,1111110209209,3,25.81
1,2025-07-27 00:03:13.707488,1111110209209,3,24.64
1,2025-07-27 00:03:13.911082,1111110209209,3,11.76
1,2025-07-27 00:03:14.114354,1111110209209,3,9.41
1,2025-07-27 00:03:14.317562,1111110209209,3,6.06
1,2025-07-27 00:03:14.521052,1111110209209,3,0.51
1,2025-07-27 00:03:14.724399,1111110209209,3,0.12
1,2025-07-27 00:03:14.927683,1111110209209,3,0.05
1,2025-07-27 00:03:15.130887,1111110209209,3,-0.0
1,2025-07-27 00:03:15.334065,1111110209209,3,-0.04
1,2025-07-27 00:04:06.306272,19645782,3,24.85
1,2025-07-27 00:04:06.510010,19645782,3,25.6
1,2025-07-27 00:04:06.713965,19645782,3,25.16
1,2025-07-27 00:04:06.917829,19645782,3,25.24
1,2025-07-27 00:04:07.121589,19645782,3,8.68
1,2025-07-27 00:04:07.324380,19645782,3,6.39
1,2025-07-27 00:04:07.527480,19645782,3,6.48
1,2025-07-27 00:04:07.730429,19645782,3,0.28
1,2025-07-27 00:04:07.933365,19645782,3,-0.23
1,2025-07-27 00:04:08.136414,19645782,3,0.24
1,2025-07-27 00:05:14.617098,1111110209209,3,23.22
1,2025-07-27 00:05:14.821128,1111110209209,3,26.45
