Mode,Start_Time,Animal,Unit,Weight
1,2025-07-31 00:08:18.001292,1111110209209,3,25.67
1,2025-07-31 00:08:18.203935,1111110209209,3,22.65
1,2025-07-31 00:08:18.407219,1111110209209,3,10.03
1,2025-07-31 00:08:18.610690,1111110209209,3,9.5
1,2025-07-31 00:08:18.813948,1111110209209,3,5.75
1,2025-07-31 00:08:19.018187,1111110209209,3,-0.9
1,2025-07-31 00:08:19.222348,1111110209209,3,0.12
1,2025-07-31 00:08:19.425591,1111110209209,3,0.06
1,2025-07-31 00:08:19.628475,1111110209209,3,0.04
1,2025-07-31 00:08:19.831517,1111110209209,3,0.05
1,2025-07-31 00:08:52.002590,19644148217,3,25.1
1,2025-07-31 00:08:52.206434,19644148217,3,15.0
1,2025-07-31 00:08:52.409817,19644148217,3,10.22
1,2025-07-31 00:08:52.614044,19644148217,3,4.21
1,2025-07-31 00:08:52.817295,19644148217,3,2.93
1,2025-07-31 00:08:53.021434,19644148217,3,-1.15
1,2025-07-31 00:08:53.224295,19644148217,3,-1.26
1,2025-07-31 00:08:53.427058,19644148217,3,0.33
1,2025-07-31 00:08:53.629862,19644148217,3,0.64
1,2025-07-31 00:08:53.836363,19644148217,3,0.09
1,2025-07-31 00:09:48.110842,1111111151150,3,22.83
1,2025-07-31 00:09:48.314912,1111111151150,3,27.87
1,2025-07-31 00:09:48.519026,1111111151150,3,25.17
1,2025-07-31 00:09:48.722987,1111111151150,3,14.92
1,2025-07-31 00:09:48.926983,1111111151150,3,14.59
1,2025-07-31 00:09:49.129973,1111111151150,3,9.15
1,2025-07-31 00:09:49.332698,1111111151150,3,4.89
1,2025-07-31 00:09:49.535863,1111111151150,3,-0.16
1,2025-07-31 00:09:49.738542,1111111151150,3,-1.26
1,2025-07-31 00:09:49.942174,1111111151150,3,0.22
1,2025-07-31 00:11:00.170107,19647186244,3,26.13
1,2025-07-31 00:11:00.373055,19647186244,3,26.21
1,2025-07-31 00:11:00.576983,19647186244,3,13.38
1,2025-07-31 00:11:00.780865,19647186244,3,8.02
1,2025-07-31 00:11:00.983682,19647186244,3,6.95
1,2025-07-31 00:11:01.186519,19647186244,3,-0.55
1,2025-07-31 00:11:01.389400,19647186244,3,-0.84
1,2025-07-31 00:11:01.592908,19647186244,3,0.16
1,2025-07-31 00:11:01.797739,19647186244,3,0.02
1,2025-07-31 00:11:02.000925,19647186244,3,0.29
1,2025-07-31 00:11:09.457514,1111110209209,3,24.87
1,2025-07-31 00:11:09.661242,1111110209209,3,29.38
1,2025-07-31 00:11:09.864861,1111110209209,3,28.35
1,2025-07-31 00:11:10.069067,1111110209209,3,22.04
1,2025-07-31 00:11:10.271854,1111110209209,3,23.55
1,2025-07-31 00:11:10.474322,1111110209209,3,21.24
1,2025-07-31 00:11:10.677179,1111110209209,3,17.8
1,2025-07-31 00:11:10.881107,1111110209209,3,21.73
1,2025-07-31 00:11:11.087701,1111110209209,3,25.08
1,2025-07-31 00:11:11.290305,1111110209209,3,26.33
1,2025-07-31 00:12:10.075914,1111111151150,3,25.56
1,2025-07-31 00:12:10.278666,1111111151150,3,28.18
1,2025-07-31 00:12:10.482508,1111111151150,3,19.55
1,2025-07-31 00:12:10.685185,1111111151150,3,12.92
1,2025-07-31 00:12:10.887856,1111111151150,3,14.01
1,2025-07-31 00:12:11.090715,1111111151150,3,5.46
1,2025-07-31 00:12:11.294416,1111111151150,3,-0.14
1,2025-07-31 00:12:11.498089,1111111151150,3,-0.69
